key,grade,readers,outcome,verdict,gradeable,bad,good,usable,note
train_local2_55,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.002626,0.997374,0.000014,0.002612,
train_local2_56,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.004914,0.995086,0.000038,0.004877,
train_local2_57,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.013262,0.986738,0.000079,0.013183,
train_local2_58,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.003873,0.996127,0.000027,0.003846,
train_local2_59,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.033332,0.966668,0.000509,0.032823,
train_local2_6,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,0.729457,0.270543,0.062485,0.666972,
train_local2_60,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.007565,0.992435,0.000089,0.007476,
train_local2_61,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.001980,0.998020,0.000011,0.001969,
train_local2_62,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.002825,0.997175,0.000021,0.002804,
train_local2_63,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.004036,0.995964,0.000019,0.004017,
train_local2_64,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.005222,0.994778,0.000113,0.005109,
train_local2_65,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,bad,0.062289,0.937711,0.001914,0.060375,
train_local2_66,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.010418,0.989582,0.000115,0.010303,
train_local2_67,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.003727,0.996273,0.000043,0.003684,
train_local2_68,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.023724,0.976276,0.000118,0.023605,
train_local2_69,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.004897,0.995103,0.000033,0.004864,
train_local2_7,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,0.928023,0.071977,0.351560,0.576463,
train_local2_70,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.003299,0.996701,0.000015,0.003284,
train_local2_71,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.002713,0.997287,0.000021,0.002692,
train_local2_72,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.002575,0.997425,0.000016,0.002559,
train_local2_73,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.002629,0.997371,0.000017,0.002613,
train_local2_74,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.002657,0.997343,0.000018,0.002640,
train_local2_75,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.006524,0.993476,0.000028,0.006496,
train_local2_76,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.008051,0.991949,0.000036,0.008015,
train_local2_77,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.001887,0.998113,0.000011,0.001876,
train_local2_78,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.002191,0.997809,0.000014,0.002177,
train_local2_79,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.002670,0.997330,0.000018,0.002652,
train_local2_8,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.005550,0.994450,0.000074,0.005476,
train_local2_80,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.002127,0.997873,0.000011,0.002115,
train_local2_81,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.002551,0.997449,0.000013,0.002539,
train_local2_82,bad,annotator1=bad;annotator2=good;annotator3=good;consensus=bad,graded,bad,0.212877,0.787123,0.011509,0.201367,
train_local2_83,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.022004,0.977996,0.000095,0.021909,
train_local2_9,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.998493,0.001507,0.931195,0.067297,
