key,subset,split,native_side,reader,outcome,resampling,said_disc_width,said_disc_height,said_disc_radius,said_disc_center_x,said_disc_center_y,truth_disc_width,truth_disc_height,truth_disc_radius,truth_disc_center_x,truth_disc_center_y,disc_dice,disc_center_offset,disc_center_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,said_cup_width,said_cup_height,said_cup_radius,said_cup_center_x,said_cup_center_y,truth_cup_width,truth_cup_height,truth_cup_radius,truth_cup_center_x,truth_cup_center_y,cup_dice,cup_center_offset,cup_center_offset_diameters,cup_width_error,cup_height_error,cup_radius_error,said_vertical_ratio,truth_vertical_ratio,cup_vertical_ratio_error,said_area_ratio,truth_area_ratio,cup_area_ratio_error,cup_outside_its_disc,note
ret046_os,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,485.000000,512.000000,243.064895,636.363068,1016.343053,0.000000,,,,,,,,,,,67.000000,73.000000,35.052477,706.804145,1023.389637,0.000000,,,,,,,0.142578,,,0.020797,,,
ret046_os,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,440.000000,474.000000,223.520207,659.911613,1002.673148,0.000000,,,,,,,,,,,58.000000,61.000000,26.945591,710.986848,1010.609382,0.000000,,,,,,,0.128692,,,0.014533,,,
ret047_od,main,unspecified,2385,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",265.000000,407.000000,146.794497,1816.967916,1160.401805,506.000000,541.000000,257.618503,1709.697917,1167.684387,0.490080,107.516923,0.208675,-241.000000,-134.000000,-110.824006,208.000000,234.000000,103.662064,1787.745875,1156.027459,264.000000,272.000000,134.740947,1697.668876,1152.955204,0.509103,90.129377,0.174928,-56.000000,-38.000000,-31.078883,0.574939,0.502773,0.072166,0.498678,0.273555,0.225123,0.000000,
ret047_od,main,unspecified,2385,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",265.000000,407.000000,146.794497,1816.967916,1160.401805,486.000000,528.000000,251.222161,1701.604890,1154.392422,0.506905,115.519437,0.229915,-221.000000,-121.000000,-104.427664,208.000000,234.000000,103.662064,1787.745875,1156.027459,266.000000,296.000000,138.411700,1684.274765,1166.516150,0.430167,104.001362,0.206991,-58.000000,-62.000000,-34.749637,0.574939,0.560606,0.014333,0.498678,0.303550,0.195128,0.000000,
ret047_os,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",472.000000,399.000000,195.634721,739.302766,1298.207106,490.000000,510.000000,247.464511,745.546284,1312.679828,0.763266,15.762017,0.031847,-18.000000,-111.000000,-51.829790,258.000000,285.000000,132.606158,744.918886,1309.238872,263.000000,248.000000,127.825987,774.468324,1326.481084,0.817565,34.212033,0.069125,-5.000000,37.000000,4.780170,0.714286,0.486275,0.228011,0.459447,0.266816,0.192631,0.000000,
ret047_os,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",472.000000,399.000000,195.634721,739.302766,1298.207106,489.000000,517.000000,247.679870,748.359201,1312.281333,0.765810,16.736274,0.033786,-17.000000,-118.000000,-52.045149,258.000000,285.000000,132.606158,744.918886,1309.238872,226.000000,263.000000,119.951004,775.993164,1312.648201,0.816865,31.260747,0.063107,32.000000,22.000000,12.655153,0.714286,0.508704,0.205582,0.459447,0.234545,0.224902,0.000000,
ret048_od,main,unspecified,2386,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",465.000000,521.000000,235.925034,1811.250196,974.359796,447.000000,526.000000,241.218595,1802.222098,1005.952007,0.904969,32.856877,0.068106,18.000000,-5.000000,-5.293561,269.000000,303.000000,138.158498,1813.105760,981.844062,274.000000,385.000000,163.328743,1797.581915,994.081152,0.820132,19.767046,0.040973,-5.000000,-82.000000,-25.170245,0.581574,0.731939,-0.150365,0.342931,0.458462,-0.115531,0.000000,
ret048_od,main,unspecified,2386,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",465.000000,521.000000,235.925034,1811.250196,974.359796,443.000000,522.000000,240.311651,1798.569213,1007.500342,0.897350,35.483843,0.073829,22.000000,-1.000000,-4.386617,269.000000,303.000000,138.158498,1813.105760,981.844062,232.000000,269.000000,120.233288,1815.927535,954.332049,0.814245,27.656342,0.057543,37.000000,34.000000,17.925210,0.581574,0.515326,0.066248,0.342931,0.250322,0.092609,0.000000,
ret048_os,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",464.000000,549.000000,252.143514,848.873565,1175.046983,451.000000,527.000000,244.646942,845.918944,1184.660854,0.963225,10.057648,0.020555,13.000000,22.000000,7.496572,279.000000,322.000000,148.831672,849.465505,1166.865783,254.000000,309.000000,135.505372,857.929878,1148.963422,0.885821,19.802529,0.040472,25.000000,13.000000,13.326300,0.586521,0.586338,0.000183,0.348414,0.306785,0.041629,0.000000,
ret048_os,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",464.000000,549.000000,252.143514,848.873565,1175.046983,449.000000,553.000000,245.677843,850.777132,1184.399053,0.964115,9.543834,0.019423,15.000000,-4.000000,6.465672,279.000000,322.000000,148.831672,849.465505,1166.865783,236.000000,305.000000,126.745664,863.568717,1153.131767,0.840034,19.685624,0.040064,43.000000,17.000000,22.086008,0.586521,0.551537,0.034984,0.348414,0.266155,0.082259,0.000000,
ret050_od,main,unspecified,2385,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",520.000000,546.000000,262.235294,1670.934378,1156.080439,521.000000,562.000000,269.684982,1676.368606,1181.643469,0.933158,26.134256,0.048453,-1.000000,-16.000000,-7.449687,334.000000,410.000000,179.166395,1668.080925,1183.521771,271.000000,416.000000,165.921624,1651.333838,1211.300088,0.838829,32.436088,0.060137,63.000000,-6.000000,13.244771,0.750916,0.740214,0.010702,0.466800,0.378523,0.088277,0.000000,
ret050_od,main,unspecified,2385,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",520.000000,546.000000,262.235294,1670.934378,1156.080439,513.000000,569.000000,269.408649,1677.728813,1178.978721,0.940073,23.885051,0.044329,7.000000,-23.000000,-7.173355,334.000000,410.000000,179.166395,1668.080925,1183.521771,287.000000,391.000000,159.440216,1663.716652,1208.601818,0.842964,25.456937,0.047246,47.000000,19.000000,19.726179,0.750916,0.687170,0.063745,0.466800,0.350246,0.116554,0.000000,
ret050_os,main,unspecified,2385,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",430.000000,468.000000,222.210492,706.108906,1105.763847,449.000000,481.000000,226.691908,683.820074,1109.592701,0.932002,22.615309,0.049881,-19.000000,-13.000000,-4.481416,259.000000,260.000000,127.604169,707.287504,1102.596004,146.000000,202.000000,87.278141,741.302202,1107.277423,0.637438,34.335337,0.075731,113.000000,58.000000,40.326028,0.555556,0.419958,0.135597,0.329762,0.148231,0.181531,0.000000,
ret050_os,main,unspecified,2385,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",430.000000,468.000000,222.210492,706.108906,1105.763847,434.000000,474.000000,222.785601,693.662857,1106.863995,0.953564,12.494577,0.028042,-4.000000,-6.000000,-0.575109,259.000000,260.000000,127.604169,707.287504,1102.596004,168.000000,183.000000,87.301844,723.156991,1106.692198,0.637673,16.389613,0.036783,91.000000,77.000000,40.302325,0.555556,0.386076,0.169480,0.329762,0.153558,0.176204,0.000000,
ret051_od,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",450.000000,500.000000,236.550907,1674.285542,1161.470841,479.000000,508.000000,244.030094,1695.059214,1171.363339,0.923776,23.008846,0.047143,-29.000000,-8.000000,-7.479187,282.000000,362.000000,143.983348,1653.353545,1132.275238,283.000000,422.000000,173.346733,1659.135220,1153.881009,0.797638,22.365981,0.045826,-1.000000,-60.000000,-29.363385,0.724000,0.830709,-0.106709,0.370489,0.504597,-0.134108,0.000000,
ret051_od,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",450.000000,500.000000,236.550907,1674.285542,1161.470841,474.000000,501.000000,243.663285,1693.240390,1171.094622,0.928134,21.258020,0.043622,-24.000000,-1.000000,-7.112378,282.000000,362.000000,143.983348,1653.353545,1132.275238,360.000000,446.000000,198.617973,1688.816788,1174.012854,0.686378,54.769245,0.112387,-78.000000,-84.000000,-54.634625,0.724000,0.890220,-0.166220,0.370489,0.664442,-0.293953,0.000000,
ret051_os,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",466.000000,487.000000,239.838313,801.468419,1175.456976,464.000000,475.000000,230.035114,800.060274,1180.689036,0.955726,5.418240,0.011777,2.000000,12.000000,9.803198,301.000000,291.000000,146.327547,806.016695,1178.272243,221.000000,275.000000,116.117563,841.016643,1191.902406,0.761936,37.560321,0.081640,80.000000,16.000000,30.209984,0.597536,0.578947,0.018589,0.372233,0.254805,0.117428,0.000000,
ret051_os,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",466.000000,487.000000,239.838313,801.468419,1175.456976,443.000000,477.000000,229.250577,802.258744,1177.352961,0.954881,2.054111,0.004480,23.000000,10.000000,10.587736,301.000000,291.000000,146.327547,806.016695,1178.272243,190.000000,238.000000,106.548215,839.073209,1182.707444,0.692982,33.352723,0.072743,111.000000,53.000000,39.779332,0.597536,0.498952,0.098584,0.372233,0.216009,0.156224,0.000000,
ret053_od,main,unspecified,2387,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,461.000000,473.000000,231.587970,1081.941030,1288.107025,0.000000,,,,,,,,,,,169.000000,178.000000,85.470532,1058.271721,1285.916906,0.000000,,,,,,,0.376321,,,0.136207,,,
ret053_od,main,unspecified,2387,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,446.000000,468.000000,225.717439,1079.301920,1289.173092,0.000000,,,,,,,,,,,167.000000,162.000000,78.182509,1051.359371,1282.774150,0.000000,,,,,,,0.346154,,,0.119975,,,
ret053_os,main,unspecified,2385,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",182.000000,164.000000,72.019856,1315.347407,1114.124762,414.000000,498.000000,226.821755,1264.487969,1096.921462,0.183168,53.690185,0.118353,-232.000000,-334.000000,-154.801900,143.000000,151.000000,59.713544,1319.921353,1115.700143,146.000000,216.000000,87.079149,1283.295273,1111.611494,0.526439,36.853586,0.081239,-3.000000,-65.000000,-27.365604,0.920732,0.433735,0.486997,0.687450,0.147387,0.540063,0.000000,
ret053_os,main,unspecified,2385,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",182.000000,164.000000,72.019856,1315.347407,1114.124762,401.000000,492.000000,221.377381,1269.630781,1093.073121,0.191415,50.330721,0.113676,-219.000000,-328.000000,-149.357526,143.000000,151.000000,59.713544,1319.921353,1115.700143,119.000000,183.000000,70.388162,1298.036235,1107.926373,0.659020,23.224769,0.052455,24.000000,-32.000000,-10.674618,0.920732,0.371951,0.548780,0.687450,0.101096,0.586354,0.000000,
ret055_od,main,unspecified,2386,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,622.000000,591.000000,298.042726,1279.724467,1100.090022,0.000000,,,,,,,,,,,297.000000,357.000000,162.241541,1260.131690,1065.691852,0.000000,,,,,,,0.604061,,,0.296324,,,
ret055_od,main,unspecified,2386,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,589.000000,583.000000,287.685242,1267.857142,1087.328930,0.000000,,,,,,,,,,,287.000000,333.000000,153.795224,1239.615735,1056.629017,0.000000,,,,,,,0.571184,,,0.285792,,,
ret055_os,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",41.000000,41.000000,11.055813,1189.562500,1164.684896,553.000000,627.000000,292.800805,1143.276187,1215.530226,0.002847,68.758057,0.117414,-512.000000,-586.000000,-281.744992,,,,,,314.000000,440.000000,186.061137,1191.408053,1169.608102,0.000000,,,,,,,0.701754,,0.000000,0.403800,-0.403800,,
ret055_os,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",41.000000,41.000000,11.055813,1189.562500,1164.684896,544.000000,611.000000,288.959267,1183.879500,1181.976010,0.002923,18.201074,0.031494,-503.000000,-570.000000,-277.903454,,,,,,305.000000,360.000000,163.423237,1191.167372,1144.555618,0.000000,,,,,,,0.589198,,0.000000,0.319856,-0.319856,,
ret056_od,main,unspecified,2385,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",318.000000,400.000000,160.131476,1153.023052,1062.342329,453.000000,410.000000,212.789245,1070.252424,1092.987255,0.680098,88.261477,0.207392,-135.000000,-10.000000,-52.657770,137.000000,207.000000,78.562260,1141.280866,1091.630686,167.000000,193.000000,86.162297,1069.534880,1123.000472,0.329876,78.304215,0.183995,-30.000000,14.000000,-7.600037,0.517500,0.470732,0.046768,0.240699,0.163959,0.076740,0.000000,
ret056_od,main,unspecified,2385,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",318.000000,400.000000,160.131476,1153.023052,1062.342329,455.000000,458.000000,223.785640,1078.868106,1092.771164,0.677075,80.155287,0.179089,-137.000000,-58.000000,-63.654164,137.000000,207.000000,78.562260,1141.280866,1091.630686,214.000000,180.000000,94.092886,1086.233623,1115.333357,0.543005,59.933426,0.133908,-77.000000,27.000000,-15.530626,0.517500,0.393013,0.124487,0.240699,0.176787,0.063913,0.000000,
ret056_os,main,unspecified,2382,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,546.000000,464.000000,245.583243,1650.799386,1076.449267,0.000000,,,,,,,,,,,115.000000,134.000000,61.968463,1639.017490,1052.451840,0.000000,,,,,,,0.288793,,,0.063671,,,
ret056_os,main,unspecified,2382,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,550.000000,455.000000,243.421490,1648.639107,1068.555976,0.000000,,,,,,,,,,,113.000000,123.000000,55.488841,1642.704435,1054.209139,0.000000,,,,,,,0.270330,,,0.051963,,,
ret057_od,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",417.000000,452.000000,194.606154,1107.923515,1125.313498,474.000000,514.000000,243.279569,1106.191395,1161.224218,0.780402,35.952470,0.073891,-57.000000,-62.000000,-48.673415,238.000000,269.000000,122.869041,1091.377477,1138.359345,238.000000,258.000000,114.833025,1109.694113,1151.004973,0.854403,22.257831,0.045745,0.000000,11.000000,8.036016,0.595133,0.501946,0.093187,0.398632,0.222804,0.175828,0.000000,
ret057_od,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",417.000000,452.000000,194.606154,1107.923515,1125.313498,476.000000,501.000000,241.461278,1103.957181,1150.983703,0.787554,25.974820,0.053787,-59.000000,-49.000000,-46.855123,238.000000,269.000000,122.869041,1091.377477,1138.359345,238.000000,263.000000,123.724859,1110.745087,1151.175480,0.868979,23.224075,0.048091,0.000000,6.000000,-0.855818,0.595133,0.524950,0.070183,0.398632,0.262554,0.136077,0.000000,
ret057_os,main,unspecified,2386,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",376.000000,438.000000,195.005664,1341.918546,1295.781134,468.000000,516.000000,238.950108,1329.976535,1316.550475,0.799526,23.957820,0.050131,-92.000000,-78.000000,-43.944444,209.000000,212.000000,103.605241,1339.646492,1313.087213,143.000000,169.000000,74.880095,1346.748510,1327.616350,0.686250,16.172027,0.033840,66.000000,43.000000,28.725146,0.484018,0.327519,0.156499,0.282273,0.098202,0.184071,0.000000,
ret057_os,main,unspecified,2386,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",376.000000,438.000000,195.005664,1341.918546,1295.781134,467.000000,507.000000,241.264776,1320.704377,1313.176072,0.790292,27.434009,0.056855,-91.000000,-69.000000,-46.259113,209.000000,212.000000,103.605241,1339.646492,1313.087213,131.000000,147.000000,69.068881,1342.133382,1324.735104,0.615369,11.910415,0.024683,78.000000,65.000000,34.536361,0.484018,0.289941,0.194077,0.282273,0.081955,0.200317,0.000000,
ret062_od,main,unspecified,2387,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",454.000000,303.000000,165.179448,1304.438016,1014.021443,483.000000,448.000000,224.555251,1324.242793,1089.174390,0.691235,77.718689,0.173050,-29.000000,-145.000000,-59.375802,243.000000,173.000000,73.186067,1341.924764,1052.535508,158.000000,147.000000,74.984171,1351.340410,1088.831182,0.264417,37.497071,0.083492,85.000000,26.000000,-1.798103,0.570957,0.328125,0.242832,0.196311,0.111505,0.084806,0.000000,
ret062_od,main,unspecified,2387,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",454.000000,303.000000,165.179448,1304.438016,1014.021443,473.000000,440.000000,222.722011,1321.527962,1088.075783,0.695916,76.000734,0.170618,-19.000000,-137.000000,-57.542563,243.000000,173.000000,73.186067,1341.924764,1052.535508,128.000000,119.000000,58.748907,1362.879646,1091.270128,0.228768,44.039503,0.098867,115.000000,54.000000,14.437160,0.570957,0.270455,0.300503,0.196311,0.069578,0.126733,0.000000,
ret062_os,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",432.000000,243.000000,78.798927,1364.811914,852.624648,470.000000,477.000000,233.350885,1404.884923,856.201148,0.197130,40.232293,0.086206,-38.000000,-234.000000,-154.551958,37.000000,22.000000,10.479356,1333.457971,895.594203,129.000000,118.000000,57.281221,1456.973807,863.557043,0.000000,127.603061,0.273415,-92.000000,-96.000000,-46.801865,0.090535,0.247379,-0.156844,0.017686,0.060257,-0.042571,0.000000,
ret062_os,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",432.000000,243.000000,78.798927,1364.811914,852.624648,462.000000,476.000000,229.905005,1409.022288,855.901652,0.203492,44.331659,0.096413,-30.000000,-233.000000,-151.106078,37.000000,22.000000,10.479356,1333.457971,895.594203,122.000000,89.000000,49.058547,1443.607195,860.804391,0.000000,115.512694,0.251218,-85.000000,-67.000000,-38.579191,0.090535,0.186975,-0.096440,0.017686,0.045534,-0.027848,0.000000,
ret064_od,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,422.000000,480.000000,226.949424,1227.396079,1170.100407,0.000000,,,,,,,,,,,314.000000,348.000000,149.067814,1227.846727,1175.392265,0.000000,,,,,,,0.725000,,,0.431429,,,
ret064_od,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,449.000000,471.000000,230.306860,1227.514697,1164.498842,0.000000,,,,,,,,,,,320.000000,318.000000,156.013468,1240.730982,1180.730786,0.000000,,,,,,,0.675159,,,0.458892,,,
ret064_os,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",5.000000,1.000000,1.261566,1092.000000,993.000000,481.000000,492.000000,238.056584,1165.782837,1029.722299,0.000056,82.416226,0.173102,-476.000000,-491.000000,-236.795018,,,,,,147.000000,123.000000,62.994995,1176.126013,1043.317719,0.000000,,,,,,,0.250000,,0.000000,0.070025,-0.070025,,
ret064_os,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",5.000000,1.000000,1.261566,1092.000000,993.000000,440.000000,449.000000,219.207802,1156.973225,1040.292495,0.000066,80.362304,0.183302,-435.000000,-448.000000,-217.946236,,,,,,146.000000,137.000000,69.603710,1170.095007,1038.873193,0.000000,,,,,,,0.305122,,0.000000,0.100821,-0.100821,,
ret065_od,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,554.000000,505.000000,257.376832,1082.206734,1136.543199,0.000000,,,,,,,,,,,340.000000,360.000000,173.845479,1063.299117,1138.460219,0.000000,,,,,,,0.712871,,,0.456234,,,
ret065_od,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,519.000000,499.000000,249.933438,1082.136758,1139.354078,0.000000,,,,,,,,,,,330.000000,345.000000,167.450290,1073.595477,1119.715129,0.000000,,,,,,,0.691383,,,0.448873,,,
ret065_os,main,unspecified,2386,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",443.000000,414.000000,203.645088,1299.147844,1046.831609,425.000000,457.000000,218.709895,1312.559567,1092.664615,0.851394,47.754987,0.109174,18.000000,-43.000000,-15.064807,291.000000,254.000000,134.134813,1316.848365,1078.779669,287.000000,275.000000,135.600475,1329.146193,1100.035436,0.881827,24.556959,0.056140,4.000000,-21.000000,-1.465662,0.613527,0.601751,0.011776,0.433846,0.384402,0.049444,0.000000,
ret065_os,main,unspecified,2386,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",443.000000,414.000000,203.645088,1299.147844,1046.831609,473.000000,461.000000,231.135328,1332.587273,1097.675562,0.821465,60.854770,0.131643,-30.000000,-47.000000,-27.490240,291.000000,254.000000,134.134813,1316.848365,1078.779669,256.000000,263.000000,127.708895,1332.018209,1104.266736,0.855441,29.659985,0.064162,35.000000,-9.000000,6.425917,0.613527,0.570499,0.043028,0.433846,0.305288,0.128558,0.000000,
ret066_od,main,unspecified,2386,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,462.000000,476.000000,238.527453,1398.545054,1371.022955,0.000000,,,,,,,,,,,77.000000,56.000000,32.139004,1414.962712,1398.621263,0.000000,,,,,,,0.117647,,,0.018155,,,
ret066_od,main,unspecified,2386,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,492.000000,473.000000,240.081728,1383.047029,1364.009228,0.000000,,,,,,,,,,,86.000000,55.000000,34.267261,1428.358092,1389.386826,0.000000,,,,,,,0.116279,,,0.020372,,,
ret066_os,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,448.000000,486.000000,233.936025,1145.499055,1119.157968,0.000000,,,,,,,,,,,138.000000,141.000000,69.738488,1157.148374,1133.648799,0.000000,,,,,,,0.290123,,,0.088869,,,
ret066_os,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,480.000000,483.000000,238.049898,1135.628725,1120.375376,0.000000,,,,,,,,,,,110.000000,120.000000,57.572223,1162.935561,1119.600787,0.000000,,,,,,,0.248447,,,0.058491,,,
ret067_od,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",433.000000,486.000000,226.238616,1217.732063,1341.752884,440.000000,500.000000,235.496274,1220.253604,1335.256147,0.958036,6.968914,0.014796,-7.000000,-14.000000,-9.257657,227.000000,248.000000,117.991184,1215.608021,1327.396689,130.000000,165.000000,72.981363,1189.503377,1323.769856,0.553431,26.355386,0.055957,97.000000,83.000000,45.009821,0.510288,0.330000,0.180288,0.271998,0.096041,0.175957,0.000000,
ret067_od,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",433.000000,486.000000,226.238616,1217.732063,1341.752884,443.000000,519.000000,236.102387,1222.970073,1334.453057,0.947628,8.984666,0.019027,-10.000000,-33.000000,-9.863771,227.000000,248.000000,117.991184,1215.608021,1327.396689,168.000000,180.000000,85.071109,1189.130014,1330.033735,0.684037,26.608999,0.056351,59.000000,68.000000,32.920075,0.510288,0.346821,0.163467,0.271998,0.129827,0.142171,0.000000,
ret067_os,main,unspecified,2382,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",427.000000,468.000000,223.039064,1190.116935,1266.617828,424.000000,485.000000,221.324893,1190.837702,1273.865150,0.967512,7.283075,0.016453,3.000000,-17.000000,1.714170,223.000000,233.000000,110.549490,1189.489113,1261.324764,114.000000,164.000000,67.000928,1223.314756,1269.551514,0.537288,34.811687,0.078644,109.000000,69.000000,43.548562,0.497863,0.338144,0.159719,0.245670,0.091643,0.154026,0.000000,
ret067_os,main,unspecified,2382,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",427.000000,468.000000,223.039064,1190.116935,1266.617828,421.000000,495.000000,224.363805,1189.902798,1267.852016,0.964176,1.252627,0.002792,6.000000,-27.000000,-1.324741,223.000000,233.000000,110.549490,1189.489113,1261.324764,113.000000,128.000000,59.971522,1210.785379,1262.385255,0.454752,21.322655,0.047518,110.000000,105.000000,50.577969,0.497863,0.258586,0.239277,0.245670,0.071447,0.174223,0.000000,
ret068_od,main,unspecified,2385,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,558.000000,624.000000,286.463337,1195.396167,1205.818683,0.000000,,,,,,,,,,,228.000000,296.000000,129.384061,1170.625335,1162.266643,0.000000,,,,,,,0.474359,,,0.203997,,,
ret068_od,main,unspecified,2385,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,563.000000,611.000000,286.765972,1182.786350,1196.675995,0.000000,,,,,,,,,,,291.000000,357.000000,158.912287,1158.350854,1193.450230,0.000000,,,,,,,0.584288,,,0.307086,,,
ret068_os,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,463.000000,562.000000,247.495380,1281.376387,1178.980118,0.000000,,,,,,,,,,,128.000000,238.000000,85.097297,1330.509187,1146.080044,0.000000,,,,,,,0.423488,,,0.118222,,,
ret068_os,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,424.000000,531.000000,236.049802,1295.786533,1170.844408,0.000000,,,,,,,,,,,119.000000,208.000000,75.512935,1327.083566,1138.130401,0.000000,,,,,,,0.391714,,,0.102338,,,
ret069_od,main,unspecified,2385,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",136.000000,248.000000,78.901868,1200.562941,1109.934349,426.000000,463.000000,216.886687,1147.387231,1248.434687,0.203445,148.357675,0.342017,-290.000000,-215.000000,-137.984819,66.000000,90.000000,24.501683,1216.711029,1166.588017,75.000000,99.000000,40.013732,1104.953280,1271.039165,0.000000,152.970051,0.352650,-9.000000,-9.000000,-15.512049,0.362903,0.213823,0.149080,0.096431,0.034037,0.062394,0.000000,
