key,subset,split,native_side,reader,outcome,resampling,said_disc_width,said_disc_height,said_disc_radius,said_disc_center_x,said_disc_center_y,truth_disc_width,truth_disc_height,truth_disc_radius,truth_disc_center_x,truth_disc_center_y,disc_dice,disc_center_offset,disc_center_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,said_cup_width,said_cup_height,said_cup_radius,said_cup_center_x,said_cup_center_y,truth_cup_width,truth_cup_height,truth_cup_radius,truth_cup_center_x,truth_cup_center_y,cup_dice,cup_center_offset,cup_center_offset_diameters,cup_width_error,cup_height_error,cup_radius_error,said_vertical_ratio,truth_vertical_ratio,cup_vertical_ratio_error,said_area_ratio,truth_area_ratio,cup_area_ratio_error,cup_outside_its_disc,note
116_os_1,main,unspecified,1532,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",294.000000,269.000000,131.213808,334.510806,734.213685,290.000000,277.000000,139.455294,348.671670,744.136930,0.888754,17.291641,0.061997,4.000000,-8.000000,-8.241486,168.000000,137.000000,60.560437,324.132876,737.950703,223.000000,211.000000,109.163030,353.582686,750.879638,0.470680,32.162845,0.115316,-55.000000,-74.000000,-48.602594,0.509294,0.761733,-0.252439,0.213019,0.612747,-0.399728,0.000000,
116_os_7,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",295.000000,292.000000,145.222662,486.876341,803.082877,279.000000,273.000000,136.635256,485.542668,801.278682,0.939122,2.243614,0.008210,16.000000,19.000000,8.587406,189.000000,206.000000,94.476068,495.891730,802.800399,149.000000,138.000000,72.244911,480.488504,789.250656,0.732661,20.514749,0.075071,40.000000,68.000000,22.231157,0.705479,0.505495,0.199985,0.423228,0.279569,0.143659,0.000000,
117_od_1,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",285.000000,298.000000,143.908163,1640.273605,1036.586281,292.000000,286.000000,144.109305,1552.208375,1061.470058,0.605354,91.513317,0.317514,-7.000000,12.000000,-0.201142,146.000000,170.000000,78.007244,1650.917717,1027.877700,156.000000,161.000000,78.960343,1557.040282,1059.145811,0.235893,98.947802,0.343308,-10.000000,9.000000,-0.953099,0.570470,0.562937,0.007533,0.293832,0.300216,-0.006384,0.000000,
117_od_4,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",220.000000,239.000000,113.268699,1177.468069,749.541086,177.000000,221.000000,98.211131,1172.596627,753.425384,0.858316,6.230467,0.031720,43.000000,18.000000,15.057569,119.000000,141.000000,64.768866,1178.946733,743.216936,96.000000,134.000000,55.654950,1181.336039,738.236769,0.849149,5.523662,0.028121,23.000000,7.000000,9.113916,0.589958,0.606335,-0.016377,0.326974,0.321134,0.005840,0.000000,
117_os_1,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",305.000000,301.000000,150.837117,441.263749,1063.154120,276.000000,259.000000,135.314964,434.137145,1066.037098,0.891829,7.687656,0.028407,29.000000,42.000000,15.522152,173.000000,193.000000,90.351399,440.036926,1058.301061,127.000000,156.000000,70.955673,448.921603,1062.026174,0.762945,9.634001,0.035598,46.000000,37.000000,19.395727,0.641196,0.602317,0.038879,0.358801,0.274968,0.083832,0.000000,
117_os_4,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",234.000000,239.000000,117.810297,427.170608,794.243836,205.000000,209.000000,103.114039,424.143939,794.575966,0.867543,3.044837,0.014764,29.000000,30.000000,14.696257,138.000000,164.000000,74.209698,434.098434,792.273452,110.000000,125.000000,60.265378,435.303155,792.408501,0.794817,1.212267,0.005878,28.000000,39.000000,13.944320,0.686192,0.598086,0.088106,0.396785,0.341586,0.055199,0.000000,
118_od_1,main,unspecified,1533,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",212.000000,219.000000,107.924026,1174.570780,689.569824,211.000000,209.000000,103.078533,1175.636729,694.379239,0.948608,4.926126,0.023895,1.000000,10.000000,4.845493,118.000000,111.000000,56.910483,1170.326683,694.165111,96.000000,98.000000,48.411937,1174.688578,692.597718,0.839662,4.634959,0.022483,22.000000,13.000000,8.498546,0.506849,0.468900,0.037950,0.278066,0.220581,0.057485,0.000000,
118_od_4,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",293.000000,305.000000,149.205480,1594.440798,915.074779,280.000000,288.000000,140.433349,1590.140775,920.961360,0.938679,7.289858,0.025955,13.000000,17.000000,8.772130,153.000000,152.000000,76.113336,1591.853407,917.751978,102.000000,100.000000,50.155788,1576.860939,905.129571,0.605524,19.598450,0.069778,51.000000,52.000000,25.957548,0.498361,0.347222,0.151138,0.260227,0.127556,0.132671,0.000000,
118_od_5,main,unspecified,2105,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",293.000000,306.000000,149.616653,1597.779182,941.242218,280.000000,288.000000,142.068270,1594.122082,945.517443,0.946318,5.626004,0.019800,13.000000,18.000000,7.548383,151.000000,150.000000,75.020245,1592.955998,944.714156,124.000000,118.000000,60.149066,1573.317350,938.734119,0.749819,20.528939,0.072250,27.000000,32.000000,14.871178,0.490196,0.409722,0.080474,0.251418,0.179252,0.072167,0.000000,
118_os_1,main,unspecified,1531,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",208.000000,215.000000,104.734316,352.805809,675.271060,192.000000,206.000000,97.996986,351.773020,677.750646,0.931008,2.686076,0.013705,16.000000,9.000000,6.737330,104.000000,104.000000,52.214214,356.830940,675.567659,101.000000,102.000000,48.631702,366.061911,671.516151,0.862394,10.080950,0.051435,3.000000,2.000000,3.582512,0.483721,0.495146,-0.011425,0.248542,0.246271,0.002271,0.000000,
118_os_4,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",279.000000,292.000000,141.829451,489.775077,975.518237,256.000000,266.000000,128.849093,486.402822,979.169182,0.903530,4.970060,0.019286,23.000000,26.000000,12.980358,137.000000,139.000000,68.898152,492.017904,971.317240,84.000000,84.000000,40.468560,489.528280,963.060253,0.513012,8.624156,0.033466,53.000000,55.000000,28.429592,0.476027,0.315789,0.160238,0.235984,0.098644,0.137339,0.000000,
118_os_5,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",278.000000,288.000000,140.508128,507.777341,970.449527,241.000000,271.000000,128.234968,504.056038,973.541821,0.908518,4.838427,0.018865,37.000000,17.000000,12.273160,143.000000,142.000000,70.638699,512.512312,968.635047,97.000000,98.000000,47.482512,507.574333,966.940138,0.622435,5.220762,0.020356,46.000000,44.000000,23.156187,0.493056,0.361624,0.131432,0.252745,0.137105,0.115640,0.000000,
119_od_1,main,unspecified,1533,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",149.000000,182.000000,82.123991,1247.227487,725.380498,121.000000,202.000000,74.342549,1241.721016,730.657490,0.863168,7.626786,0.051295,28.000000,-20.000000,7.781442,89.000000,104.000000,47.552849,1243.172016,725.329814,70.000000,121.000000,43.643629,1234.972092,727.814672,0.818154,8.568154,0.057626,19.000000,-17.000000,3.909220,0.571429,0.599010,-0.027581,0.335284,0.344641,-0.009357,0.000000,
119_od_2,main,unspecified,1533,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",148.000000,178.000000,81.268763,1253.331148,737.687937,117.000000,200.000000,71.749744,1247.520188,740.819452,0.832295,6.601034,0.046000,31.000000,-22.000000,9.519019,86.000000,104.000000,46.332298,1248.881969,736.861655,60.000000,104.000000,35.256207,1248.432010,739.417157,0.729083,2.594813,0.018082,26.000000,0.000000,11.076092,0.584270,0.520000,0.064270,0.325028,0.241452,0.083576,0.000000,
119_os_1,main,unspecified,1534,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",145.000000,183.000000,80.101014,352.562931,706.282731,148.000000,193.000000,79.189791,351.271712,701.647023,0.927543,4.812175,0.030384,-3.000000,-10.000000,0.911222,93.000000,116.000000,50.491028,359.148708,715.447247,87.000000,127.000000,45.876628,366.663642,717.196158,0.820327,7.715758,0.048717,6.000000,-11.000000,4.614400,0.633880,0.658031,-0.024151,0.397331,0.335617,0.061713,0.000000,
119_os_2,main,unspecified,1531,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",147.000000,186.000000,81.090355,329.024688,699.997386,155.000000,217.000000,83.083501,326.851333,700.132805,0.905441,2.177570,0.013105,-8.000000,-31.000000,-1.993147,96.000000,118.000000,51.508377,339.036953,709.566287,78.000000,113.000000,36.288400,340.191201,707.806865,0.648172,2.104247,0.012663,18.000000,5.000000,15.219977,0.634409,0.520737,0.113671,0.403476,0.190768,0.212707,0.000000,
11_od_1,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",261.000000,306.000000,139.765373,1619.791181,934.780019,265.000000,299.000000,137.896752,1620.405112,928.146956,0.950854,6.661414,0.024154,-4.000000,7.000000,1.868620,136.000000,176.000000,76.574058,1631.178166,927.261929,111.000000,151.000000,62.324438,1628.062444,916.528231,0.791014,11.176762,0.040526,25.000000,25.000000,14.249621,0.575163,0.505017,0.070147,0.300168,0.204272,0.095896,0.000000,
120_od_1,main,unspecified,2104,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",256.000000,302.000000,136.186063,1759.596866,948.987385,228.000000,256.000000,117.492396,1759.661525,940.077361,0.853258,8.910259,0.037918,28.000000,46.000000,18.693667,170.000000,213.000000,92.724691,1761.433860,948.873274,187.000000,230.000000,100.650536,1747.291711,928.491171,0.849296,24.807872,0.105572,-17.000000,-17.000000,-7.925845,0.705298,0.898438,-0.193139,0.463581,0.733859,-0.270278,0.000000,
120_od_4,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",239.000000,285.000000,125.967249,1563.535065,990.602387,240.000000,265.000000,123.171774,1557.036192,995.293127,0.944007,8.014885,0.032535,-1.000000,20.000000,2.795475,153.000000,199.000000,84.891318,1559.621952,995.327473,146.000000,225.000000,91.777537,1549.652029,997.323369,0.870718,10.167741,0.041275,7.000000,-26.000000,-6.886219,0.698246,0.849057,-0.150811,0.454162,0.555201,-0.101039,0.000000,
120_os_1,main,unspecified,2098,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",229.000000,273.000000,123.046372,477.578240,997.470451,209.000000,299.000000,122.867746,489.503363,999.676556,0.901507,12.127467,0.049352,20.000000,-26.000000,0.178626,133.000000,165.000000,72.357177,483.452578,1008.646887,116.000000,178.000000,68.657491,489.358363,1014.859005,0.849858,8.571389,0.034881,17.000000,-13.000000,3.699685,0.604396,0.595318,0.009078,0.345800,0.312248,0.033552,0.000000,
120_os_4,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,242.000000,106.865907,460.141312,990.776688,233.000000,287.000000,125.988726,485.246375,1005.214751,0.783742,28.960695,0.114934,-32.000000,-45.000000,-19.122819,134.000000,154.000000,67.738003,478.264655,1008.290878,140.000000,179.000000,75.005393,487.014881,1010.431764,0.847642,9.008321,0.035751,-6.000000,-25.000000,-7.267390,0.636364,0.623693,0.012670,0.401778,0.354423,0.047355,0.000000,
121_od_1,main,unspecified,1532,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",177.000000,220.000000,98.728341,743.789988,670.321272,168.000000,208.000000,91.553559,744.237952,675.414993,0.924309,5.113380,0.027926,9.000000,12.000000,7.174782,97.000000,115.000000,52.058528,744.757811,675.357646,76.000000,95.000000,42.971102,740.265816,670.760214,0.809501,6.427628,0.035103,21.000000,20.000000,9.087426,0.522727,0.456731,0.065997,0.278035,0.220294,0.057741,0.000000,
121_os_1,main,unspecified,1533,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",184.000000,225.000000,101.680988,760.511622,759.807087,170.000000,203.000000,91.732438,760.388599,761.602512,0.897398,1.799634,0.009809,14.000000,22.000000,9.948551,103.000000,110.000000,52.925674,761.828750,756.019091,92.000000,106.000000,49.603784,762.123286,756.826649,0.934059,0.859594,0.004685,11.000000,4.000000,3.321890,0.488889,0.522167,-0.033279,0.270928,0.292404,-0.021477,0.000000,
122_od_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,253.000000,111.231232,1238.804291,770.916206,173.000000,238.000000,101.981071,1239.165458,776.683072,0.913310,5.778164,0.028330,22.000000,15.000000,9.250161,144.000000,204.000000,85.145910,1244.695293,771.014796,122.000000,180.000000,73.945434,1234.954069,779.390034,0.844922,12.846636,0.062985,22.000000,24.000000,11.200476,0.806324,0.756303,0.050022,0.585968,0.525755,0.060213,0.000000,
122_od_3,main,unspecified,2098,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",187.000000,353.000000,129.005868,1682.281673,1013.054013,236.000000,335.000000,139.624099,1651.719716,1018.626043,0.813871,31.065749,0.111248,-49.000000,18.000000,-10.618230,143.000000,237.000000,89.562320,1665.904484,1010.270794,167.000000,256.000000,101.760784,1647.601346,1017.262972,0.833264,19.593249,0.070164,-24.000000,-19.000000,-12.198464,0.671388,0.764179,-0.092791,0.481983,0.531178,-0.049195,0.000000,
122_od_4,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",198.000000,267.000000,115.083612,1183.851375,818.547058,177.000000,249.000000,104.301855,1182.301723,819.118033,0.901946,1.651494,0.007917,21.000000,18.000000,10.781757,147.000000,205.000000,86.982226,1179.137027,819.924944,119.000000,207.000000,78.655394,1179.931262,823.250720,0.893415,3.419297,0.016391,28.000000,-2.000000,8.326833,0.767790,0.831325,-0.063535,0.571260,0.568687,0.002574,0.000000,
122_os_1,main,unspecified,1534,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",185.000000,250.000000,107.084610,292.826704,727.650520,187.000000,221.000000,99.985792,293.906136,743.958290,0.912119,16.343455,0.081729,-2.000000,29.000000,7.098818,137.000000,176.000000,78.204899,302.295097,734.509264,122.000000,182.000000,71.175149,300.310839,742.666541,0.872157,8.395144,0.041982,15.000000,-6.000000,7.029749,0.704000,0.823529,-0.119529,0.533352,0.506734,0.026618,0.000000,
122_os_5,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",256.000000,333.000000,145.360684,438.040448,979.350371,255.000000,302.000000,134.476099,440.990055,989.052911,0.921319,10.140979,0.037706,1.000000,31.000000,10.884585,173.000000,223.000000,98.931251,445.749285,987.467803,133.000000,209.000000,79.492691,440.506095,986.265616,0.783794,5.379246,0.020001,40.000000,14.000000,19.438560,0.669670,0.692053,-0.022383,0.463205,0.349433,0.113772,0.000000,
122_os_6,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,259.000000,112.199990,375.084553,815.236719,183.000000,224.000000,99.303778,373.122079,825.817979,0.878504,10.761709,0.054186,12.000000,35.000000,12.896212,135.000000,175.000000,76.657151,384.025459,820.959103,114.000000,183.000000,70.082248,382.672910,824.252819,0.883184,3.560612,0.017928,21.000000,-8.000000,6.574903,0.675676,0.816964,-0.141289,0.466788,0.498063,-0.031275,0.000000,
123_od_1,main,unspecified,2104,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",221.000000,288.000000,126.194467,1628.498641,998.174895,195.000000,271.000000,111.930151,1623.665617,1006.531975,0.875947,9.653958,0.043125,26.000000,17.000000,14.264316,135.000000,161.000000,72.436318,1615.396809,1007.792405,79.000000,137.000000,52.512080,1613.169456,1010.365231,0.688989,3.403019,0.015202,56.000000,24.000000,19.924238,0.559028,0.505535,0.053493,0.329482,0.220102,0.109380,0.000000,
123_od_2,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",214.000000,275.000000,121.063043,1602.849079,1043.903245,166.000000,270.000000,101.478872,1587.137766,1052.220976,0.813332,17.777233,0.087591,48.000000,5.000000,19.584171,123.000000,157.000000,68.161948,1596.987120,1046.659907,90.000000,175.000000,59.716209,1587.465857,1050.546372,0.799798,10.283922,0.050670,33.000000,-18.000000,8.445738,0.570909,0.648148,-0.077239,0.317001,0.346285,-0.029283,0.000000,
123_od_4,main,unspecified,1564,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",154.000000,196.000000,87.002351,1075.049201,755.901556,114.000000,164.000000,68.082513,1070.478025,757.713638,0.759585,4.917244,0.036112,40.000000,32.000000,18.919838,98.000000,122.000000,53.967911,1065.284481,761.113115,60.000000,102.000000,37.210859,1066.643448,753.711264,0.644444,7.525569,0.055268,38.000000,20.000000,16.757053,0.622449,0.621951,0.000498,0.384777,0.298723,0.086054,0.000000,
123_os_1,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",218.000000,313.000000,131.368973,459.401977,1020.843923,194.000000,292.000000,118.310435,453.720494,1028.536408,0.894277,9.563136,0.040415,24.000000,21.000000,13.058539,141.000000,186.000000,80.005584,474.029837,1025.114774,95.000000,177.000000,64.325036,474.836680,1025.428033,0.780899,0.865520,0.003658,46.000000,9.000000,15.680549,0.594249,0.606164,-0.011915,0.370898,0.295606,0.075292,0.000000,
123_os_2,main,unspecified,2098,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",219.000000,296.000000,128.094645,456.370451,1012.953344,167.000000,260.000000,102.626690,453.314676,1016.812288,0.781890,4.922317,0.023982,52.000000,36.000000,25.467955,130.000000,175.000000,75.704488,465.150347,1013.217717,85.000000,180.000000,59.662882,464.807565,1021.772065,0.743251,8.561213,0.041710,45.000000,-5.000000,16.041606,0.591216,0.692308,-0.101091,0.349286,0.337978,0.011309,0.000000,
123_os_5,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",167.000000,258.000000,103.830812,385.996929,806.606070,142.000000,238.000000,91.841677,376.586324,816.928865,0.867877,13.968521,0.076047,25.000000,20.000000,11.989135,105.000000,162.000000,64.862175,399.167133,808.700613,62.000000,110.000000,40.727298,391.399156,810.766647,0.565552,8.038033,0.043760,43.000000,52.000000,24.134877,0.627907,0.462185,0.165722,0.390239,0.196649,0.193590,0.000000,
124_od_1,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",295.000000,295.000000,148.289588,1567.141931,902.099431,282.000000,264.000000,138.106650,1561.995945,902.528546,0.928901,5.163847,0.018695,13.000000,31.000000,10.182938,180.000000,174.000000,88.367291,1558.701329,902.315832,154.000000,158.000000,78.533893,1552.676094,906.243394,0.882573,7.192301,0.026039,26.000000,16.000000,9.833398,0.589831,0.598485,-0.008654,0.355109,0.323359,0.031750,0.000000,
124_od_2,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",295.000000,296.000000,148.440842,1572.827964,922.161086,264.000000,264.000000,133.824770,1560.449194,922.554734,0.896619,12.385028,0.046273,31.000000,32.000000,14.616072,173.000000,173.000000,86.778887,1566.920281,921.998478,159.000000,151.000000,78.099002,1558.073844,922.836395,0.884727,8.886031,0.033200,14.000000,22.000000,8.679886,0.584459,0.571970,0.012490,0.341760,0.340579,0.001181,0.000000,
124_os_1,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",298.000000,297.000000,148.876579,557.447516,874.327483,282.000000,254.000000,134.141932,561.210773,882.311074,0.896156,8.826087,0.032898,16.000000,43.000000,14.734647,179.000000,177.000000,88.716009,559.129540,873.573041,166.000000,145.000000,77.858163,568.295264,875.827190,0.863514,9.438839,0.035182,13.000000,32.000000,10.857846,0.595960,0.570866,0.025093,0.355100,0.336883,0.018217,0.000000,
124_os_2,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",299.000000,299.000000,149.691097,546.119142,865.545465,279.000000,272.000000,138.779170,549.616947,877.010809,0.922422,11.987024,0.043187,20.000000,27.000000,10.911927,182.000000,181.000000,90.229773,549.183290,866.116746,160.000000,145.000000,76.547034,554.820078,868.770317,0.837013,6.230155,0.022446,22.000000,36.000000,13.682739,0.605351,0.533088,0.072263,0.363335,0.304234,0.059101,0.000000,
125_os_1,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,173.000000,203.000000,75.525580,437.862946,967.385491,0.000000,,,,,,,,,,,68.000000,75.000000,27.874620,443.877100,977.826710,0.000000,,,,,,,0.369458,,,0.136217,,,
125_os_3,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",16.000000,30.000000,8.291860,392.833333,757.532407,119.000000,143.000000,51.220212,438.865688,766.484712,0.000000,46.894791,0.457776,-103.000000,-113.000000,-42.928352,,,,,,55.000000,70.000000,20.989066,446.031069,775.932803,0.000000,,,,,,,0.489510,,0.000000,0.167920,-0.167920,,
126_od_1,main,unspecified,2105,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",316.000000,334.000000,162.928731,1619.455885,1025.226138,290.000000,303.000000,150.807570,1623.398886,1023.913323,0.922548,4.155808,0.013779,26.000000,31.000000,12.121161,146.000000,158.000000,75.411700,1613.227023,1019.146647,139.000000,148.000000,69.505317,1609.480464,1016.268828,0.912568,4.724252,0.015663,7.000000,10.000000,5.906382,0.473054,0.488449,-0.015395,0.214231,0.212417,0.001814,0.000000,
126_od_5,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",222.000000,238.000000,115.234255,1126.113479,700.703526,204.000000,218.000000,106.317931,1126.926107,700.040410,0.919641,1.048851,0.004933,18.000000,20.000000,8.916324,118.000000,134.000000,62.858417,1120.381133,698.977443,76.000000,75.000000,36.498313,1107.529271,693.961051,0.504278,13.796178,0.064882,42.000000,59.000000,26.360104,0.563025,0.344037,0.218989,0.297553,0.117851,0.179702,0.000000,
126_os_1,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",345.000000,354.000000,174.345536,466.668300,952.418659,330.000000,322.000000,164.520043,466.749544,949.411570,0.942058,3.008187,0.009142,15.000000,32.000000,9.825493,187.000000,181.000000,91.372589,477.006253,957.170155,132.000000,130.000000,66.708112,496.725536,960.341559,0.695367,19.972680,0.060700,55.000000,51.000000,24.664477,0.511299,0.403727,0.107573,0.274669,0.164407,0.110263,0.000000,
126_os_5,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",246.000000,257.000000,125.507774,434.036272,753.884353,229.000000,232.000000,116.136750,434.784698,750.116749,0.922556,3.841222,0.016537,17.000000,25.000000,9.371024,137.000000,130.000000,66.693795,443.341778,757.179118,95.000000,93.000000,47.462396,456.911686,762.471245,0.672367,14.565336,0.062708,42.000000,37.000000,19.231399,0.505837,0.400862,0.104975,0.282377,0.167017,0.115360,0.000000,
127_od_1,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",219.000000,286.000000,124.739497,1556.180267,997.983962,207.000000,288.000000,119.582907,1551.390028,996.041180,0.950068,5.169216,0.021614,12.000000,-2.000000,5.156590,138.000000,207.000000,85.528238,1566.390932,995.281319,173.000000,277.000000,107.953516,1553.474353,998.762209,0.771265,13.377392,0.055934,-35.000000,-70.000000,-22.425278,0.723776,0.961806,-0.238029,0.470123,0.814958,-0.344836,0.000000,
127_od_4,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",219.000000,285.000000,124.830053,1562.170303,1097.616844,207.000000,271.000000,118.051868,1555.180576,1100.947969,0.940455,7.742911,0.032795,12.000000,14.000000,6.778186,152.000000,225.000000,93.198928,1569.330035,1092.513266,193.000000,244.000000,108.164134,1554.492015,1103.094355,0.840685,18.224332,0.077188,-41.000000,-19.000000,-14.965206,0.789474,0.900369,-0.110895,0.557421,0.839500,-0.282079,0.000000,
127_od_5,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",175.000000,238.000000,101.552558,1116.216612,803.966388,161.000000,229.000000,95.011938,1115.488787,803.028103,0.933524,1.187479,0.006249,14.000000,9.000000,6.540620,149.000000,208.000000,87.543973,1118.200233,804.806620,144.000000,213.000000,85.686264,1111.894780,801.586014,0.934646,7.080327,0.037260,5.000000,-5.000000,1.857709,0.873950,0.930131,-0.056181,0.743140,0.813329,-0.070188,0.000000,
127_os_1,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",228.000000,301.000000,130.253280,526.004165,1000.891689,219.000000,301.000000,124.836428,525.205560,1004.028575,0.953129,3.236947,0.012965,9.000000,0.000000,5.416852,154.000000,216.000000,90.587134,514.790962,987.876998,174.000000,271.000000,107.148500,535.690224,1000.395281,0.780591,24.361580,0.097574,-20.000000,-55.000000,-16.561366,0.717608,0.900332,-0.182724,0.483677,0.736698,-0.253021,0.000000,
127_os_5,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",226.000000,299.000000,129.654400,506.187953,1062.943497,212.000000,301.000000,124.181959,507.353004,1067.094701,0.950542,4.311594,0.017360,14.000000,-2.000000,5.472440,160.000000,235.000000,97.564024,497.377408,1051.429976,175.000000,275.000000,107.573956,516.377665,1067.742456,0.826031,25.042100,0.100828,-15.000000,-40.000000,-10.009931,0.785953,0.913621,-0.127668,0.566246,0.750408,-0.184162,0.000000,
127_os_6,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",181.000000,251.000000,106.262528,426.092716,810.477476,163.000000,251.000000,99.013263,425.134550,811.844930,0.927044,1.669734,0.008432,18.000000,0.000000,7.249266,125.000000,209.000000,80.418294,419.575626,804.439583,122.000000,216.000000,81.166863,430.261391,809.053099,0.891110,11.639162,0.058776,3.000000,-7.000000,-0.748570,0.832669,0.860558,-0.027888,0.572729,0.672002,-0.099273,0.000000,
128_od_1,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",263.000000,292.000000,138.047864,1619.172758,940.670386,250.000000,246.000000,124.814753,1617.101978,956.517122,0.892732,15.981464,0.064021,13.000000,46.000000,13.233112,198.000000,213.000000,101.052954,1611.222873,947.594090,172.000000,170.000000,83.360801,1622.836150,952.794100,0.802196,12.724320,0.050973,26.000000,43.000000,17.692153,0.729452,0.691057,0.038395,0.535844,0.446059,0.089786,0.000000,
