key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,artery_betti,vein_betti,vessels_betti,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
enrich_les664enrich10420220509_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.392541,0.544130,0.521346,0.396877,0.468215,0.494905,37.000000,109.000000,180.000000,74007,151938,186307,194354,
enrich_les683enrich11220220822_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.507894,0.615260,0.687220,0.484239,0.616721,0.673708,76.000000,67.000000,164.000000,113410,227305,168578,196568,
enrich_les687enrich10520220516_001,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.490322,0.701819,0.674277,0.466538,0.657467,0.643074,75.000000,125.000000,213.000000,87245,198586,153658,196889,
enrich_les687enrich10520220516_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.424056,0.629126,0.600493,0.428243,0.594318,0.587895,41.000000,99.000000,153.000000,68612,166168,148397,165829,
enrich_les700enrich10120220502_001,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.441343,0.556160,0.583827,0.396746,0.497920,0.549343,45.000000,78.000000,132.000000,61948,168029,132341,127127,
fives_100_d,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.361630,0.671379,0.658015,0.368010,0.651817,0.656788,67.000000,123.000000,196.000000,28138,59724,53050,83304,
fives_105_g,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.459594,0.658088,0.621334,0.447217,0.606610,0.598476,57.000000,96.000000,164.000000,33608,90479,75101,85005,
fives_106_g,fives,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.685162,0.759919,0.788198,0.631239,0.703024,0.756031,56.000000,127.000000,183.000000,63346,96454,83755,97385,
fives_107_g,fives,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.682720,0.738297,0.758297,0.693531,0.711048,0.757226,97.000000,125.000000,219.000000,68258,98161,81824,100320,
fives_109_g,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.680361,0.662499,0.720550,0.710336,0.668696,0.755934,42.000000,90.000000,143.000000,51794,122295,69715,81180,
fives_110_g,fives,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.503796,0.620559,0.636556,0.473182,0.626350,0.649534,63.000000,79.000000,161.000000,33145,105570,64204,76308,
fives_112_g,fives,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.304759,0.344912,0.393649,0.285861,0.323736,0.401635,29.000000,72.000000,105.000000,13493,56044,63197,70713,
fives_115_g,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.497319,0.696952,0.674427,0.508954,0.658600,0.660805,95.000000,140.000000,236.000000,35420,80530,60623,83774,
fives_116_g,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.122027,0.164816,0.159951,0.121298,0.136518,0.149491,27.000000,46.000000,76.000000,5407,26337,54121,73277,
fives_117_g,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.437347,0.678539,0.678174,0.435876,0.622803,0.654758,82.000000,101.000000,178.000000,32770,63449,60538,73003,
fives_118_g,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.729133,0.756178,0.799429,0.747609,0.799625,0.850584,81.000000,122.000000,190.000000,71776,107134,78652,86569,
fives_120_g,fives,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.482240,0.650037,0.623467,0.504494,0.637017,0.626222,53.000000,123.000000,177.000000,38924,85670,76533,78016,
fives_124_g,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.127921,0.408188,0.327687,0.135950,0.403496,0.334281,21.000000,41.000000,72.000000,4782,52975,51409,64030,
fives_125_g,fives,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.430835,0.611919,0.576629,0.446347,0.565182,0.561607,46.000000,66.000000,118.000000,23475,90110,65826,95823,
fives_126_g,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.190609,0.588193,0.536147,0.252335,0.588316,0.590880,72.000000,61.000000,125.000000,19622,34352,52935,62980,
fives_128_g,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.381786,0.617413,0.596009,0.408645,0.580234,0.603929,53.000000,142.000000,199.000000,24994,56537,56240,67338,
fives_12_a,fives,unspecified,expert,1422,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.601297,0.765213,0.747413,0.640330,0.748206,0.775236,68.000000,75.000000,140.000000,44495,78821,67902,83330,
fives_131_g,fives,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.681278,0.670994,0.747788,0.669836,0.644344,0.762372,51.000000,132.000000,195.000000,64684,101252,75206,79629,
fives_132_g,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.121136,0.577383,0.509334,0.119406,0.565324,0.504142,31.000000,74.000000,118.000000,5386,85396,48124,66479,
fives_134_g,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.539635,0.650512,0.645732,0.531798,0.583918,0.615988,59.000000,90.000000,173.000000,37442,84635,72536,81013,
fives_139_g,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.652911,0.767833,0.769540,0.647020,0.771618,0.782055,75.000000,85.000000,183.000000,57166,120791,79842,107790,
fives_13_a,fives,unspecified,expert,1422,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.572541,0.630120,0.704280,0.592717,0.611089,0.737483,91.000000,77.000000,168.000000,59352,66134,66805,87735,
fives_140_g,fives,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.220420,0.629409,0.528160,0.227866,0.632514,0.531492,53.000000,45.000000,95.000000,8991,43171,44153,54365,
fives_141_g,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.454339,0.650285,0.624813,0.470232,0.645787,0.636561,54.000000,103.000000,177.000000,28795,87118,68564,75220,
fives_14_a,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.672029,0.724420,0.792293,0.741970,0.758291,0.848209,59.000000,70.000000,124.000000,70572,83568,65449,84757,
fives_151_n,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.524912,0.606391,0.626902,0.451621,0.533259,0.569679,90.000000,177.000000,235.000000,42317,77165,72148,92897,
fives_156_n,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.558815,0.578653,0.609050,0.521519,0.497497,0.557043,33.000000,86.000000,113.000000,30748,54457,48466,60517,
fives_157_n,fives,unspecified,expert,1416,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.381480,0.562228,0.566135,0.348689,0.533540,0.560937,120.000000,175.000000,263.000000,33414,81607,79179,85553,
fives_15_a,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.574902,0.737687,0.775759,0.604898,0.750469,0.808633,73.000000,114.000000,187.000000,50848,82474,66052,81018,
fives_160_n,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.616162,0.714951,0.742231,0.602098,0.694847,0.745321,78.000000,152.000000,223.000000,54487,98449,79455,88677,
fives_161_n,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.639210,0.670458,0.700491,0.639566,0.612599,0.680873,42.000000,129.000000,169.000000,42493,89518,64680,82639,
fives_162_n,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.516980,0.623845,0.637137,0.499811,0.569957,0.608651,72.000000,121.000000,203.000000,40990,89312,73320,83109,
fives_163_n,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.510675,0.568146,0.583310,0.499613,0.512456,0.552891,31.000000,111.000000,136.000000,33451,80968,57413,74147,
fives_164_n,fives,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.345752,0.471540,0.487123,0.302643,0.450597,0.470757,56.000000,108.000000,151.000000,23954,68010,63739,69887,
fives_165_n,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.481632,0.522668,0.621961,0.491066,0.501595,0.619089,120.000000,210.000000,281.000000,52237,83611,79648,103529,
fives_166_n,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.491790,0.526925,0.602698,0.462071,0.470482,0.572517,121.000000,215.000000,275.000000,50361,69049,84835,89725,
fives_167_n,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.415757,0.426110,0.477272,0.380305,0.382932,0.456861,100.000000,173.000000,228.000000,28981,45452,69466,77061,
fives_168_n,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.400066,0.453799,0.500629,0.379937,0.408694,0.487562,133.000000,210.000000,280.000000,36600,52050,67073,73931,
fives_169_n,fives,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.331189,0.553259,0.508783,0.359350,0.520542,0.521664,43.000000,96.000000,148.000000,22920,82555,81214,82825,
fives_16_a,fives,unspecified,expert,1422,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.573480,0.729450,0.746346,0.595458,0.703757,0.775299,65.000000,62.000000,112.000000,56373,72321,69110,76509,
fives_170_n,fives,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.257339,0.467881,0.434490,0.257414,0.421800,0.431570,36.000000,97.000000,142.000000,13752,60158,74505,82327,
fives_172_n,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.634119,0.677573,0.789485,0.646459,0.691878,0.835185,100.000000,100.000000,178.000000,75414,94965,84313,85181,
fives_176_n,fives,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.551859,0.428761,0.588311,0.547776,0.455093,0.609119,164.000000,202.000000,291.000000,57093,58268,80993,95748,
fives_17_a,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.500413,0.736310,0.697143,0.538062,0.692683,0.705160,76.000000,115.000000,203.000000,32471,76799,64453,86241,
fives_1_a,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.566126,0.657196,0.687062,0.574288,0.599951,0.679035,73.000000,134.000000,201.000000,59485,102538,86698,103504,
fives_22_a,fives,unspecified,expert,1424,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.703985,0.747288,0.776168,0.750507,0.770261,0.834569,85.000000,83.000000,165.000000,73992,85972,73906,83668,
fives_23_a,fives,unspecified,expert,1424,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.703863,0.732940,0.770229,0.759179,0.735153,0.817963,76.000000,117.000000,182.000000,76609,82506,73568,84056,
fives_25_a,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.500519,0.670129,0.677557,0.520461,0.635990,0.692531,119.000000,56.000000,164.000000,38146,46393,60052,65660,
fives_26_a,fives,unspecified,expert,1422,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.715449,0.739668,0.799359,0.740305,0.765240,0.839092,74.000000,99.000000,153.000000,75058,98497,72318,85518,
fives_28_a,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.519284,0.692158,0.688868,0.526896,0.658810,0.702461,87.000000,56.000000,135.000000,44191,56416,67690,78218,
fives_2_a,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.672474,0.718462,0.741043,0.665920,0.691768,0.744426,116.000000,138.000000,262.000000,59107,102027,77163,91222,
fives_30_a,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.628460,0.668702,0.723872,0.631223,0.672992,0.748303,53.000000,71.000000,123.000000,46023,58943,55950,79304,
fives_33_a,fives,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.673943,0.713222,0.778364,0.716376,0.736986,0.827540,143.000000,154.000000,249.000000,109682,126914,96478,123782,
fives_34_a,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.446978,0.603590,0.660429,0.497728,0.599662,0.691737,55.000000,72.000000,129.000000,40558,46828,47500,79483,
fives_35_a,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.723645,0.755813,0.785125,0.716433,0.765595,0.818563,98.000000,84.000000,184.000000,67400,94232,77837,91425,
fives_36_a,fives,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.654276,0.730101,0.767590,0.646554,0.745986,0.789491,85.000000,114.000000,199.000000,76691,88532,84834,84392,
fives_39_a,fives,unspecified,expert,1422,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.436324,0.589384,0.637586,0.452264,0.527130,0.628658,100.000000,67.000000,160.000000,41705,49318,59188,79576,
fives_3_a,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.640876,0.742500,0.785703,0.656493,0.740682,0.809210,131.000000,166.000000,270.000000,88418,123495,105195,118350,
fives_58_d,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.396613,0.621048,0.680406,0.445264,0.610674,0.705989,88.000000,81.000000,160.000000,45815,55824,58705,85450,
fives_59_d,fives,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.377481,0.608957,0.656130,0.405876,0.599377,0.670880,88.000000,84.000000,178.000000,46872,52150,67110,89466,
fives_67_d,fives,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.404949,0.473382,0.532196,0.374226,0.436420,0.516731,57.000000,64.000000,93.000000,28083,29481,47887,58655,
fives_68_d,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.389501,0.586274,0.552584,0.370391,0.572847,0.555647,46.000000,81.000000,140.000000,21666,76561,59145,78984,
fives_69_d,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.679542,0.758438,0.774930,0.700940,0.748362,0.794196,54.000000,95.000000,149.000000,61883,84852,77870,82070,
fives_70_d,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.640779,0.744280,0.762286,0.660977,0.727249,0.790783,71.000000,45.000000,118.000000,55074,67718,64674,78098,
fives_72_d,fives,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.480425,0.650653,0.621191,0.466426,0.587264,0.595627,61.000000,93.000000,171.000000,28162,57265,66217,77034,
fives_73_d,fives,unspecified,expert,1422,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.502243,0.743242,0.700896,0.510043,0.729152,0.719670,51.000000,57.000000,112.000000,28402,78815,62319,74672,
fives_77_d,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.541210,0.740028,0.740920,0.574228,0.772578,0.781996,88.000000,66.000000,148.000000,53986,87772,60417,87778,
fives_79_d,fives,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.321020,0.705143,0.642506,0.360625,0.670487,0.639072,62.000000,114.000000,165.000000,22255,63724,57877,92443,
fives_80_d,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.396069,0.578881,0.576318,0.357687,0.528692,0.548349,53.000000,91.000000,146.000000,20786,58256,46273,86088,
fives_81_d,fives,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.561470,0.633802,0.742582,0.587975,0.643372,0.752893,82.000000,62.000000,149.000000,66117,57440,65833,74068,
fives_84_d,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.440429,0.642238,0.682303,0.476931,0.642256,0.694187,81.000000,97.000000,180.000000,39250,60838,57047,89287,
fives_86_d,fives,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.326239,0.698708,0.637118,0.249229,0.658200,0.603210,71.000000,80.000000,160.000000,16604,91542,46589,88041,
fives_87_d,fives,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.470625,0.693713,0.660049,0.452265,0.614162,0.631620,55.000000,95.000000,146.000000,26548,67287,66728,78387,
fives_89_d,fives,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.608793,0.677323,0.728265,0.625359,0.660338,0.738189,73.000000,94.000000,161.000000,44193,103965,62096,78279,
fives_92_d,fives,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.423998,0.709802,0.637448,0.380153,0.660469,0.591114,62.000000,86.000000,138.000000,28232,59785,64344,78493,
grape_grape102_os_1,grape,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.404966,0.647631,0.635289,0.427745,0.634183,0.660325,76.000000,57.000000,125.000000,32382,45571,58796,62787,
grape_grape105_od_2,grape,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.564566,0.681535,0.710596,0.546503,0.635201,0.693617,80.000000,104.000000,182.000000,47858,63382,70764,85658,
grape_grape106_os_3,grape,unspecified,expert,1409,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.563711,0.672426,0.692516,0.507731,0.635440,0.668439,82.000000,83.000000,177.000000,49070,68207,78545,75092,
grape_grape107_os_1,grape,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.669637,0.714110,0.748788,0.656471,0.707108,0.754698,50.000000,124.000000,171.000000,56636,85902,66356,85192,
grape_grape108_od_3,grape,unspecified,expert,1422,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.653961,0.681241,0.750622,0.637703,0.689553,0.773045,101.000000,133.000000,212.000000,79414,101352,88440,87973,
grape_grape10_od_2,grape,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.150017,0.289513,0.292452,0.134395,0.304761,0.311324,19.000000,60.000000,87.000000,8569,47421,41092,61555,
grape_grape111_od_6,grape,unspecified,expert,1409,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.498076,0.630142,0.666432,0.440574,0.596348,0.663069,68.000000,106.000000,168.000000,56214,83834,92153,91517,
grape_grape112_od_1,grape,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.527678,0.688434,0.654407,0.490812,0.657291,0.630160,55.000000,71.000000,134.000000,32460,95574,69371,84478,
grape_grape113_os_4,grape,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.589574,0.756626,0.727633,0.602165,0.764225,0.755484,43.000000,84.000000,139.000000,40070,89071,70671,85911,
grape_grape114_os_1,grape,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.636322,0.717451,0.749009,0.610393,0.690624,0.740973,67.000000,146.000000,223.000000,55824,108627,71448,95295,
grape_grape116_os_1,grape,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.513848,0.657596,0.688991,0.517200,0.654455,0.705021,53.000000,108.000000,161.000000,40870,73994,52901,70788,
grape_grape120_od_1,grape,unspecified,expert,1422,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.498013,0.695217,0.689824,0.528144,0.718495,0.729285,75.000000,76.000000,172.000000,40442,75099,65222,76212,
grape_grape121_os_1,grape,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.269704,0.477351,0.427019,0.293225,0.419390,0.412808,42.000000,62.000000,112.000000,15239,64815,71026,75811,
grape_grape122_os_6,grape,unspecified,expert,1408,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.377822,0.564862,0.556919,0.369750,0.525504,0.539039,98.000000,102.000000,208.000000,34512,49209,72729,82147,
grape_grape123_os_5,grape,unspecified,expert,1408,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.508477,0.595727,0.603105,0.458867,0.568274,0.577044,57.000000,131.000000,208.000000,36019,77157,78114,88674,
grape_grape126_os_1,grape,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.595871,0.727815,0.731764,0.626483,0.701498,0.749842,73.000000,104.000000,178.000000,57219,87902,82724,100830,
grape_grape127_os_5,grape,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.348133,0.660219,0.599196,0.335257,0.631529,0.584664,80.000000,117.000000,207.000000,24702,71567,62167,77014,
grape_grape128_od_3,grape,unspecified,expert,1410,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.342267,0.573513,0.533177,0.324646,0.532618,0.514294,23.000000,110.000000,149.000000,14244,60720,50197,69753,
grape_grape12_os_4,grape,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.630315,0.765380,0.746069,0.661790,0.821475,0.793855,51.000000,72.000000,121.000000,49193,108105,65372,93792,
grape_grape131_od_4,grape,unspecified,expert,1409,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.485803,0.664163,0.652895,0.454692,0.672011,0.665031,78.000000,105.000000,192.000000,41277,77491,77265,89742,
grape_grape132_od_1,grape,unspecified,expert,1417,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.515433,0.576315,0.588694,0.482996,0.585716,0.586532,52.000000,66.000000,129.000000,30737,87964,56739,72306,
grape_grape134_od_5,grape,unspecified,expert,1408,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.525161,0.626243,0.643041,0.484752,0.592782,0.621785,94.000000,89.000000,193.000000,44288,70441,78383,88095,
grape_grape136_os_3,grape,unspecified,expert,1409,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.603523,0.731239,0.716894,0.594854,0.703532,0.708227,55.000000,80.000000,142.000000,51910,85176,79346,90266,
grape_grape138_od_4,grape,unspecified,expert,1408,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.539681,0.590493,0.631187,0.491141,0.497607,0.592263,70.000000,99.000000,174.000000,43247,52827,71406,73542,
grape_grape139_od_1,grape,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.711211,0.748542,0.782614,0.768714,0.789746,0.845939,61.000000,72.000000,136.000000,77790,95780,74238,85519,
grape_grape140_od_1,grape,unspecified,expert,1420,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.436388,0.674261,0.676744,0.417595,0.619634,0.634357,94.000000,101.000000,188.000000,32428,59571,56745,75347,
grape_grape141_od_4,grape,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.626593,0.700465,0.749875,0.568191,0.662938,0.720812,81.000000,95.000000,186.000000,68877,94816,84741,93319,
grape_grape143_od_3,grape,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.623275,0.676884,0.728545,0.609436,0.676644,0.738806,56.000000,118.000000,186.000000,65174,71250,78541,82277,
grape_grape144_os_1,grape,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.626506,0.694560,0.726662,0.617980,0.721433,0.744930,94.000000,114.000000,214.000000,56262,83873,68886,88164,
grape_grape17_os_1,grape,unspecified,expert,1418,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.678182,0.703205,0.759432,0.669583,0.703792,0.776115,99.000000,155.000000,244.000000,66979,102125,84526,92211,
grape_grape18_od_3,grape,unspecified,expert,1409,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.426280,0.659117,0.630703,0.427432,0.687153,0.659410,77.000000,54.000000,143.000000,31673,57682,60079,67349,
grape_grape20_od_1,grape,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.657132,0.749017,0.752225,0.657264,0.776305,0.782196,73.000000,81.000000,159.000000,58067,86110,70096,84965,
grape_grape23_od_2,grape,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.616922,0.750358,0.732501,0.644276,0.757443,0.762437,58.000000,96.000000,174.000000,46005,80676,61558,79421,
grape_grape24_od_1,grape,unspecified,expert,1421,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.619425,0.657109,0.732717,0.575428,0.667196,0.763627,111.000000,164.000000,268.000000,67098,114512,88175,99069,
grape_grape25_os_1,grape,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.684584,0.761356,0.779970,0.716632,0.765867,0.821199,94.000000,93.000000,187.000000,81068,98658,80119,99570,
grape_grape27_od_2,grape,unspecified,expert,1419,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.686728,0.781338,0.790058,0.722349,0.844931,0.856451,85.000000,70.000000,151.000000,60835,106153,68768,89629,
