key,subset,split,native_side,reader,outcome,resampling,said_disc_width,said_disc_height,said_disc_radius,said_disc_center_x,said_disc_center_y,truth_disc_width,truth_disc_height,truth_disc_radius,truth_disc_center_x,truth_disc_center_y,disc_dice,disc_center_offset,disc_center_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,said_cup_width,said_cup_height,said_cup_radius,said_cup_center_x,said_cup_center_y,truth_cup_width,truth_cup_height,truth_cup_radius,truth_cup_center_x,truth_cup_center_y,cup_dice,cup_center_offset,cup_center_offset_diameters,cup_width_error,cup_height_error,cup_radius_error,said_vertical_ratio,truth_vertical_ratio,cup_vertical_ratio_error,said_area_ratio,truth_area_ratio,cup_area_ratio_error,cup_outside_its_disc,note
131_os_3,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",270.000000,273.000000,134.332817,562.389956,990.495317,261.000000,244.000000,127.571736,558.752210,990.104678,0.944602,3.658660,0.014340,9.000000,29.000000,6.761081,150.000000,151.000000,75.293420,562.901235,988.372263,126.000000,123.000000,62.045465,561.796097,985.610716,0.808855,2.974470,0.011658,24.000000,28.000000,13.247955,0.553114,0.504098,0.049015,0.314159,0.236544,0.077616,0.000000,
131_os_4,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",205.000000,203.000000,101.070277,487.457435,764.559361,191.000000,190.000000,97.487324,485.358609,761.648826,0.960564,3.588353,0.018404,14.000000,13.000000,3.582953,119.000000,116.000000,57.261769,486.309776,762.814484,97.000000,107.000000,50.833450,485.694999,759.565657,0.881264,3.306483,0.016959,22.000000,9.000000,6.428318,0.571429,0.563158,0.008271,0.320983,0.271896,0.049087,0.000000,
131_os_5,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",197.000000,206.000000,102.026320,489.970827,737.112684,192.000000,191.000000,97.206116,485.928179,735.341721,0.946383,4.413538,0.022702,5.000000,15.000000,4.820204,117.000000,111.000000,56.627324,489.415029,736.664483,101.000000,99.000000,49.407677,494.356761,730.738949,0.856112,7.715742,0.039688,16.000000,12.000000,7.219647,0.538835,0.518325,0.020510,0.308055,0.258346,0.049709,0.000000,
132_od_1,main,unspecified,1528,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",220.000000,205.000000,103.918147,1130.643165,711.416318,203.000000,171.000000,95.389760,1124.129889,710.100993,0.907922,6.644760,0.034830,17.000000,34.000000,8.528386,131.000000,118.000000,62.883732,1129.707076,709.721887,119.000000,109.000000,56.113469,1124.642641,712.085827,0.883890,5.588982,0.029296,12.000000,9.000000,6.770263,0.575610,0.637427,-0.061817,0.366179,0.346044,0.020136,0.000000,
132_os_1,main,unspecified,1532,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",224.000000,218.000000,109.749014,259.746670,724.813161,221.000000,188.000000,102.950300,259.852299,729.088266,0.930824,4.276410,0.020769,3.000000,30.000000,6.798714,132.000000,124.000000,63.254686,267.908353,723.130231,119.000000,103.000000,55.794898,269.306748,727.916462,0.874273,4.986333,0.024217,13.000000,21.000000,7.459787,0.568807,0.547872,0.020935,0.332188,0.293720,0.038468,0.000000,
133_od_1,main,unspecified,1536,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",211.000000,237.000000,111.927308,1122.530528,750.511574,208.000000,226.000000,109.372775,1119.512094,749.097203,0.968052,3.333375,0.015239,3.000000,11.000000,2.554533,101.000000,112.000000,53.015812,1125.795017,748.768743,73.000000,82.000000,36.121354,1129.830934,741.415467,0.634078,8.388045,0.038346,28.000000,30.000000,16.894458,0.472574,0.362832,0.109742,0.224357,0.109071,0.115285,0.000000,
133_od_5,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",216.000000,246.000000,114.972923,1054.105880,786.477003,205.000000,236.000000,110.621450,1052.535480,787.380840,0.959311,1.811926,0.008190,11.000000,10.000000,4.351472,127.000000,145.000000,67.728604,1057.741239,783.092846,90.000000,110.000000,49.757555,1054.864104,773.571741,0.701068,9.946323,0.044957,37.000000,35.000000,17.971049,0.589431,0.466102,0.123329,0.347019,0.202320,0.144699,0.000000,
133_os_1,main,unspecified,1533,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",213.000000,228.000000,108.797931,448.974669,789.736333,203.000000,224.000000,105.255763,450.855797,794.396294,0.948300,5.025324,0.023872,10.000000,4.000000,3.542168,172.000000,177.000000,84.457127,452.376991,789.243429,92.000000,107.000000,49.223722,444.849185,791.720441,0.507112,7.924863,0.037646,80.000000,70.000000,35.233404,0.776316,0.477679,0.298637,0.602603,0.218704,0.383899,0.000000,
133_os_5,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",218.000000,243.000000,115.343314,263.724423,913.169777,185.000000,229.000000,103.503804,261.490135,914.275731,0.892117,2.493026,0.012043,33.000000,14.000000,11.839509,180.000000,198.000000,94.116563,264.376024,910.622503,101.000000,113.000000,54.522436,259.972695,897.512796,0.502543,13.829451,0.066806,79.000000,85.000000,39.594127,0.814815,0.493450,0.321365,0.665805,0.277484,0.388321,0.000000,
134_od_1,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",261.000000,297.000000,137.730453,1515.551993,1069.063932,255.000000,296.000000,134.725590,1510.409624,1072.792961,0.960298,6.352134,0.023574,6.000000,1.000000,3.004863,149.000000,176.000000,80.271708,1519.001037,1068.161142,141.000000,148.000000,70.376856,1518.168380,1071.183355,0.868531,3.134818,0.011634,8.000000,28.000000,9.894852,0.592593,0.500000,0.092593,0.339676,0.272872,0.066804,0.000000,
134_od_3,main,unspecified,2098,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",265.000000,303.000000,140.767280,1507.812873,1049.842142,251.000000,307.000000,138.462285,1504.096513,1052.852731,0.962933,4.782780,0.017271,14.000000,-4.000000,2.304994,175.000000,187.000000,89.168731,1505.307378,1048.495536,140.000000,152.000000,72.163355,1507.610269,1054.033374,0.791504,5.997579,0.021658,35.000000,35.000000,17.005377,0.617162,0.495114,0.122048,0.401256,0.271625,0.129631,0.000000,
134_od_5,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",208.000000,235.000000,110.943259,1071.034628,815.467286,204.000000,229.000000,107.946144,1065.111563,815.585598,0.957795,5.924246,0.027441,4.000000,6.000000,2.997115,132.000000,136.000000,66.834442,1068.672914,815.957244,101.000000,109.000000,51.841010,1070.984129,817.987327,0.751290,3.076191,0.014249,31.000000,27.000000,14.993431,0.578723,0.475983,0.102741,0.362910,0.230639,0.132271,0.000000,
134_od_6,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",206.000000,237.000000,110.928912,1072.584924,812.526954,202.000000,225.000000,107.431830,1071.492154,811.193690,0.965549,1.723874,0.008023,4.000000,12.000000,3.497082,135.000000,141.000000,68.715419,1067.946272,812.337468,108.000000,109.000000,55.140693,1070.848618,812.609192,0.783400,2.915038,0.013567,27.000000,32.000000,13.574726,0.594937,0.484444,0.110492,0.383724,0.263438,0.120286,0.000000,
134_os_1,main,unspecified,2098,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",278.000000,321.000000,149.366462,598.198602,930.799401,266.000000,315.000000,141.657657,597.907221,931.990895,0.947045,1.226606,0.004329,12.000000,6.000000,7.708805,173.000000,184.000000,88.403305,588.689435,929.596000,154.000000,169.000000,79.646706,595.922876,929.301169,0.891347,7.239448,0.025553,19.000000,15.000000,8.756599,0.573209,0.536508,0.036701,0.350292,0.316123,0.034170,0.000000,
134_os_3,main,unspecified,2098,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",276.000000,319.000000,148.568376,596.942244,954.727759,258.000000,313.000000,140.446948,597.261744,957.292130,0.938696,2.584198,0.009200,18.000000,6.000000,8.121428,178.000000,188.000000,90.845035,591.530567,954.586069,149.000000,160.000000,77.872470,594.142250,955.336780,0.846992,2.717436,0.009674,29.000000,28.000000,12.972565,0.589342,0.511182,0.078160,0.373895,0.307428,0.066467,0.000000,
134_os_5,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",210.000000,245.000000,113.016905,507.374611,731.914970,198.000000,248.000000,109.375685,509.914456,734.297661,0.958409,3.482532,0.015920,12.000000,-3.000000,3.641220,140.000000,143.000000,69.954958,507.529530,730.243203,131.000000,130.000000,64.364611,517.114022,732.454552,0.887527,9.836288,0.044966,9.000000,13.000000,5.590347,0.583673,0.524194,0.059480,0.383134,0.346300,0.036833,0.000000,
134_os_6,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",211.000000,247.000000,113.439993,501.017537,721.031488,191.000000,242.000000,107.029604,504.099144,724.098199,0.931297,4.347530,0.020310,20.000000,5.000000,6.410389,135.000000,137.000000,68.315881,499.623994,720.395853,125.000000,125.000000,62.810292,509.101501,724.576569,0.883131,10.358645,0.048391,10.000000,12.000000,5.505589,0.554656,0.516529,0.038127,0.362669,0.344393,0.018277,0.000000,
135_od_1,main,unspecified,2104,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",337.000000,399.000000,184.173120,1604.390120,1100.953811,315.000000,379.000000,176.679641,1596.262739,1101.297592,0.952817,8.134649,0.023021,22.000000,20.000000,7.493479,185.000000,224.000000,102.253817,1594.621408,1095.799775,182.000000,216.000000,98.982717,1588.596524,1093.066472,0.945684,6.615903,0.018723,3.000000,8.000000,3.271100,0.561404,0.569921,-0.008517,0.308252,0.313867,-0.005615,0.000000,
135_od_3,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",336.000000,388.000000,183.820205,1601.970712,1122.348908,322.000000,376.000000,175.899619,1599.629713,1125.022499,0.954469,3.553641,0.010101,14.000000,12.000000,7.920586,192.000000,222.000000,103.569903,1592.451230,1121.492329,197.000000,226.000000,105.240641,1592.072683,1111.431872,0.932812,10.067576,0.028617,-5.000000,-4.000000,-1.670738,0.572165,0.601064,-0.028899,0.317454,0.357962,-0.040508,0.000000,
135_od_4,main,unspecified,1574,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",246.000000,291.000000,134.932164,1116.791461,854.663327,226.000000,269.000000,125.612981,1113.203409,859.153278,0.928555,5.747502,0.022878,20.000000,22.000000,9.319183,148.000000,174.000000,79.612728,1112.898554,852.014162,124.000000,155.000000,70.415290,1104.601720,842.607177,0.860830,12.543078,0.049927,24.000000,19.000000,9.197438,0.597938,0.576208,0.021730,0.348124,0.314242,0.033882,0.000000,
135_os_1,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",333.000000,383.000000,177.098922,499.060406,1008.107659,340.000000,366.000000,174.986107,495.812030,1003.632272,0.972377,5.530013,0.015801,-7.000000,17.000000,2.112814,183.000000,209.000000,96.595123,508.012349,1008.691843,175.000000,190.000000,91.348200,506.054358,995.758726,0.906534,13.080491,0.037376,8.000000,19.000000,5.246922,0.545692,0.519126,0.026566,0.297494,0.272517,0.024978,0.000000,
135_os_3,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",338.000000,369.000000,176.601253,525.263237,970.083435,318.000000,354.000000,170.219840,533.373098,973.913619,0.957234,8.968843,0.026345,20.000000,15.000000,6.381413,172.000000,197.000000,92.266993,531.397719,970.589867,173.000000,190.000000,88.690890,538.526870,973.938249,0.926988,7.876322,0.023136,-1.000000,7.000000,3.576103,0.533875,0.536723,-0.002848,0.272964,0.271480,0.001484,0.000000,
135_os_4,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",245.000000,273.000000,130.023362,471.814957,752.372213,228.000000,254.000000,121.983738,475.433097,757.161829,0.936040,6.002612,0.024604,17.000000,19.000000,8.039624,137.000000,158.000000,72.363775,476.069175,750.133548,123.000000,141.000000,65.492181,489.929944,751.790798,0.845686,13.959491,0.057219,14.000000,17.000000,6.871594,0.578755,0.555118,0.023636,0.309742,0.288254,0.021488,0.000000,
136_od_1,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",289.000000,321.000000,150.196338,1600.210721,1007.487957,256.000000,310.000000,138.114716,1599.622681,1007.747163,0.914472,0.642635,0.002326,33.000000,11.000000,12.081622,221.000000,232.000000,111.689590,1581.348073,1007.040648,145.000000,168.000000,76.127972,1598.971659,989.519690,0.634423,24.851051,0.089965,76.000000,64.000000,35.561618,0.722741,0.541935,0.180806,0.552977,0.303815,0.249162,0.000000,
136_od_2,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",231.000000,255.000000,119.483046,1137.790769,770.924905,201.000000,249.000000,109.423693,1136.909321,766.210708,0.911479,4.795895,0.021914,30.000000,6.000000,10.059353,175.000000,182.000000,88.629856,1119.895494,772.453724,132.000000,168.000000,73.979863,1123.969059,768.990113,0.821265,5.347012,0.024433,43.000000,14.000000,14.649993,0.713725,0.674699,0.039027,0.550234,0.457093,0.093141,0.000000,
136_od_3,main,unspecified,1573,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",226.000000,253.000000,117.572290,1188.455293,777.229926,188.000000,243.000000,104.989300,1190.718415,779.229923,0.886364,3.020217,0.014383,38.000000,10.000000,12.582991,165.000000,175.000000,83.125634,1174.655749,777.295053,102.000000,139.000000,59.921077,1189.270124,765.249113,0.683885,18.938971,0.090195,63.000000,36.000000,23.204556,0.691700,0.572016,0.119683,0.499873,0.325739,0.174135,0.000000,
136_os_1,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",265.000000,300.000000,140.055448,569.527863,1008.314780,249.000000,280.000000,132.040855,570.260603,1006.490643,0.940523,1.965803,0.007444,16.000000,20.000000,8.014593,167.000000,187.000000,87.622112,580.721725,1014.552736,130.000000,154.000000,70.041359,585.299831,1006.509668,0.779622,9.254729,0.035045,37.000000,33.000000,17.580753,0.623333,0.550000,0.073333,0.391406,0.281380,0.110026,0.000000,
136_os_3,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",209.000000,235.000000,109.333478,464.175907,810.633834,193.000000,223.000000,102.451298,466.178499,812.867870,0.934651,3.000215,0.014642,16.000000,12.000000,6.882180,133.000000,136.000000,65.555334,477.220650,815.116510,106.000000,117.000000,55.054035,481.668872,812.165827,0.825696,5.337903,0.026051,27.000000,19.000000,10.501299,0.578723,0.524664,0.054060,0.359509,0.288764,0.070745,0.000000,
137_od_1,main,unspecified,1532,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",191.000000,200.000000,96.410409,1167.640252,714.269751,146.000000,177.000000,80.255844,1163.791747,714.827576,0.818634,3.888722,0.024227,45.000000,23.000000,16.154565,141.000000,137.000000,67.853034,1156.151756,715.774682,125.000000,148.000000,68.054455,1154.278557,721.525911,0.884538,6.048595,0.037683,16.000000,-11.000000,-0.201421,0.685000,0.836158,-0.151158,0.495326,0.719051,-0.223726,0.000000,
137_od_2,main,unspecified,1534,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",196.000000,204.000000,97.506913,1337.451003,714.860290,176.000000,192.000000,89.259713,1344.258210,713.630164,0.908578,6.917462,0.038749,20.000000,12.000000,8.247199,139.000000,137.000000,66.665153,1332.239221,717.905458,104.000000,126.000000,55.877560,1328.120705,721.222551,0.813428,5.288220,0.029623,35.000000,11.000000,10.787593,0.671569,0.656250,0.015319,0.467441,0.391890,0.075551,0.000000,
137_od_5,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",271.000000,284.000000,135.751799,1585.374091,879.651058,198.000000,244.000000,108.384622,1584.216312,881.523371,0.778586,2.201365,0.010155,73.000000,40.000000,27.367176,193.000000,199.000000,97.601537,1572.925686,888.598055,103.000000,150.000000,61.359346,1594.260906,882.753889,0.566543,22.121164,0.102049,90.000000,49.000000,36.242191,0.700704,0.614754,0.085950,0.516919,0.320499,0.196420,0.000000,
137_os_1,main,unspecified,1533,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",178.000000,201.000000,92.546011,378.390084,699.469023,156.000000,189.000000,85.585905,374.645793,698.584217,0.921092,3.847414,0.022477,22.000000,12.000000,6.960106,115.000000,109.000000,53.778840,390.054700,703.878494,114.000000,143.000000,62.270788,393.589230,706.264324,0.840512,4.264398,0.024913,1.000000,-34.000000,-8.491948,0.542289,0.756614,-0.214325,0.337682,0.529376,-0.191694,0.000000,
137_os_2,main,unspecified,1532,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",171.000000,206.000000,93.619777,369.122717,628.681169,160.000000,192.000000,86.335755,367.744331,636.255669,0.907717,7.698895,0.044587,11.000000,14.000000,7.284022,116.000000,121.000000,56.294700,382.714042,636.383588,101.000000,117.000000,53.407630,379.968530,645.157125,0.864513,9.193084,0.053240,15.000000,4.000000,2.887070,0.587379,0.609375,-0.021996,0.361576,0.382671,-0.021095,0.000000,
137_os_5,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",243.000000,269.000000,127.100531,484.865697,964.186755,209.000000,265.000000,116.957467,476.621678,971.862731,0.906973,11.264300,0.048156,34.000000,4.000000,10.143064,116.000000,136.000000,62.546211,489.075915,969.885761,78.000000,110.000000,46.902448,488.457531,971.608740,0.719858,1.830589,0.007826,38.000000,26.000000,15.643763,0.505576,0.415094,0.090482,0.242163,0.160818,0.081345,0.000000,
138_od_1,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",311.000000,362.000000,165.129337,1638.026732,1017.250444,289.000000,357.000000,159.768290,1633.573648,1016.557923,0.951223,4.506611,0.014104,22.000000,5.000000,5.361048,235.000000,251.000000,118.820523,1628.025296,1011.331966,190.000000,232.000000,106.310445,1635.008731,1010.343914,0.889206,7.052985,0.022073,45.000000,19.000000,12.510078,0.693370,0.649860,0.043510,0.517767,0.442762,0.075005,0.000000,
138_od_2,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",315.000000,366.000000,165.954235,1601.599570,1048.137907,288.000000,355.000000,157.860205,1602.044834,1047.759018,0.948911,0.584651,0.001852,27.000000,11.000000,8.094029,220.000000,257.000000,119.212338,1593.144243,1041.425404,170.000000,209.000000,95.339693,1593.014778,1048.593991,0.780187,7.169756,0.022709,50.000000,48.000000,23.872645,0.702186,0.588732,0.113453,0.516019,0.364756,0.151263,0.000000,
138_od_3,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",322.000000,368.000000,166.887622,1630.950102,1035.200027,299.000000,367.000000,161.330601,1631.898616,1037.254121,0.956613,2.262516,0.007012,23.000000,1.000000,5.557021,242.000000,262.000000,125.696577,1615.697014,1032.203199,197.000000,257.000000,111.718086,1624.633588,1030.302576,0.882111,9.136450,0.028316,45.000000,5.000000,13.978492,0.711957,0.700272,0.011684,0.567282,0.479527,0.087754,0.000000,
138_od_4,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",242.000000,299.000000,132.358684,1174.964478,755.203845,230.000000,299.000000,127.248205,1174.942204,757.565806,0.951334,2.362067,0.009281,12.000000,0.000000,5.110479,180.000000,214.000000,96.225341,1167.731135,750.747327,168.000000,215.000000,94.146997,1171.911549,755.410185,0.944375,6.262436,0.024607,12.000000,-1.000000,2.078344,0.715719,0.719064,-0.003344,0.528535,0.547406,-0.018871,0.000000,
138_os_1,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",298.000000,353.000000,160.172220,539.630165,989.109767,269.000000,344.000000,148.719347,530.977390,995.468827,0.915500,10.738163,0.036102,29.000000,9.000000,11.452874,232.000000,261.000000,118.337336,542.684798,992.046734,166.000000,200.000000,88.486081,532.631352,984.318888,0.717226,12.680354,0.042632,66.000000,61.000000,29.851255,0.739377,0.581395,0.157981,0.545845,0.354010,0.191835,0.000000,
138_os_2,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",287.000000,346.000000,157.300670,526.626251,946.838989,276.000000,342.000000,149.344084,522.907120,953.350455,0.933148,7.498741,0.025106,11.000000,4.000000,7.956586,218.000000,262.000000,116.915275,533.935426,943.389842,183.000000,213.000000,95.864095,521.758547,943.673582,0.804049,12.180185,0.040779,35.000000,49.000000,21.051180,0.757225,0.622807,0.134418,0.552435,0.412037,0.140399,0.000000,
138_os_3,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",292.000000,365.000000,158.144262,510.175780,987.970281,280.000000,348.000000,151.996485,505.985575,995.456903,0.937678,8.579471,0.028223,12.000000,17.000000,6.147777,221.000000,262.000000,117.481559,517.354497,992.687685,189.000000,229.000000,101.878018,505.057196,993.821695,0.847368,12.349477,0.040624,32.000000,33.000000,15.603541,0.717808,0.658046,0.059762,0.551865,0.449256,0.102609,0.000000,
138_os_4,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",224.000000,278.000000,123.409298,417.786294,777.350813,212.000000,279.000000,118.930308,414.489378,783.477788,0.945645,6.957692,0.029251,12.000000,-1.000000,4.478990,163.000000,191.000000,86.291501,418.539435,777.453042,134.000000,163.000000,71.503101,416.016436,771.350766,0.814193,6.603279,0.027761,29.000000,28.000000,14.788401,0.687050,0.584229,0.102821,0.488923,0.361464,0.127459,0.000000,
139_od_1,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",322.000000,336.000000,161.291135,1565.805061,1048.789509,317.000000,315.000000,156.381303,1566.267103,1051.713282,0.960418,2.960056,0.009464,5.000000,21.000000,4.909832,218.000000,220.000000,107.984471,1563.586084,1046.065296,216.000000,200.000000,103.899767,1556.284071,1044.859409,0.931776,7.400915,0.023663,2.000000,20.000000,4.084705,0.654762,0.634921,0.019841,0.448231,0.441428,0.006803,0.000000,
139_od_3,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",313.000000,325.000000,157.834998,1554.638475,1066.218647,305.000000,312.000000,154.205512,1555.645459,1071.587176,0.968791,5.462153,0.017711,8.000000,13.000000,3.629486,208.000000,212.000000,103.135646,1553.194871,1058.847712,196.000000,187.000000,96.250148,1545.024979,1054.173928,0.902993,9.412300,0.030519,12.000000,25.000000,6.885498,0.652308,0.599359,0.052949,0.426983,0.389586,0.037398,0.000000,
139_os_1,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",333.000000,333.000000,163.406680,512.886095,970.653196,332.000000,321.000000,161.508076,508.078830,969.596805,0.970199,4.921967,0.015238,1.000000,12.000000,1.898604,220.000000,205.000000,103.499191,516.968532,966.908240,215.000000,177.000000,97.305940,514.076010,975.368150,0.918595,8.940736,0.027679,5.000000,28.000000,6.193252,0.615616,0.551402,0.064214,0.401175,0.362986,0.038189,0.000000,
139_os_3,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",329.000000,329.000000,161.128239,521.068413,970.111497,329.000000,303.000000,156.988730,519.187069,970.871439,0.963614,2.029031,0.006462,0.000000,26.000000,4.139509,218.000000,200.000000,102.781655,521.467609,965.613716,219.000000,178.000000,100.311575,528.564058,971.219663,0.936265,9.043574,0.028803,-1.000000,22.000000,2.470079,0.607903,0.587459,0.020444,0.406900,0.408287,-0.001386,0.000000,
13_od_1,main,unspecified,1534,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",208.000000,240.000000,111.364221,1050.913916,745.582260,191.000000,249.000000,107.234616,1051.147318,745.441372,0.946063,0.272627,0.001271,17.000000,-9.000000,4.129605,124.000000,153.000000,68.026386,1037.689572,751.110882,103.000000,158.000000,64.089553,1041.024101,754.224039,0.901246,4.561889,0.021271,21.000000,-5.000000,3.936833,0.637500,0.634538,0.002962,0.373133,0.357194,0.015939,0.000000,
13_os_1,main,unspecified,1531,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",206.000000,219.000000,106.210094,568.351675,716.720590,194.000000,214.000000,100.660023,571.707653,720.084318,0.938770,4.751552,0.023602,12.000000,5.000000,5.550071,122.000000,138.000000,61.685301,580.597708,709.672746,127.000000,140.000000,65.309666,578.852463,716.073433,0.905577,6.634356,0.032954,-5.000000,-2.000000,-3.624365,0.630137,0.654206,-0.024069,0.337312,0.420960,-0.083648,0.000000,
140_od_1,main,unspecified,1530,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",226.000000,246.000000,117.166842,1161.757072,696.494435,217.000000,235.000000,114.217391,1161.624805,696.971184,0.968257,0.494756,0.002166,9.000000,11.000000,2.949451,158.000000,165.000000,80.828896,1154.175542,688.821583,168.000000,158.000000,82.396793,1154.380843,694.616016,0.938644,5.798068,0.025382,-10.000000,7.000000,-1.567897,0.670732,0.672340,-0.001609,0.475909,0.520423,-0.044514,0.000000,
140_od_2,main,unspecified,1531,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",226.000000,247.000000,117.619659,1159.720238,701.651903,216.000000,244.000000,114.648543,1158.432484,706.706325,0.961560,5.215889,0.022747,10.000000,3.000000,2.971116,163.000000,164.000000,81.208031,1152.861039,689.454146,161.000000,162.000000,81.129599,1156.464165,702.488587,0.887719,13.523282,0.058977,2.000000,2.000000,0.078432,0.663968,0.663934,0.000033,0.476692,0.500751,-0.024058,0.000000,
140_od_3,main,unspecified,1532,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",230.000000,252.000000,117.962854,1166.711044,724.045201,218.000000,230.000000,112.450783,1167.871419,728.416755,0.949090,4.522936,0.020111,12.000000,22.000000,5.512072,162.000000,176.000000,83.793075,1161.788557,720.338562,160.000000,153.000000,78.905902,1168.186452,728.056595,0.902542,10.025023,0.044575,2.000000,23.000000,4.887173,0.698413,0.665217,0.033195,0.504575,0.492373,0.012202,0.000000,
140_od_7,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",311.000000,340.000000,158.883240,1599.502875,995.091645,300.000000,313.000000,155.656011,1599.903753,997.988399,0.965739,2.924361,0.009394,11.000000,27.000000,3.227229,216.000000,238.000000,112.090712,1590.468991,990.022978,226.000000,226.000000,114.641602,1590.502604,989.658941,0.955114,0.365586,0.001174,-10.000000,12.000000,-2.550889,0.700000,0.722045,-0.022045,0.497718,0.542441,-0.044724,0.000000,
